nav_key,fund_key,date_key,nav
3302,4,20230118,153.781
3303,4,20230119,151.268
3304,4,20230120,149.262
3305,4,20230121,149.262
3306,4,20230122,149.262
3307,4,20230123,151.615
3308,4,20230124,152.308
3309,4,20230125,153.644
3310,4,20230126,154.506
3311,4,20230127,155.489
3312,4,20230128,155.489
3313,4,20230129,155.489
3314,4,20230130,152.473
3315,4,20230131,154.945
3316,4,20230201,157.741
3317,4,20230202,157.277
3318,4,20230203,157.253
3319,4,20230204,157.253
3320,4,20230205,157.253
3321,4,20230206,153.72
3322,4,20230207,154.983
3323,4,20230208,156.39
3324,4,20230209,156.322
3325,4,20230210,159.037
3326,4,20230211,159.037
3327,4,20230212,159.037
3328,4,20230213,158.32
3329,4,20230214,159.74
3330,4,20230215,157.377
3331,4,20230216,157.4
3332,4,20230217,157.067
3333,4,20230218,157.067
3334,4,20230219,157.067
3335,4,20230220,157.676
3336,4,20230221,156.881
3337,4,20230222,156.65
3338,4,20230223,158.669
3339,4,20230224,157.709
3340,4,20230225,157.709
3341,4,20230226,157.709
3342,4,20230227,153.987
3343,4,20230228,158.105
3344,4,20230301,161.46
3345,4,20230302,158.411
3346,4,20230303,160.129
3347,4,20230304,160.129
3348,4,20230305,160.129
3349,4,20230306,159.001
3350,4,20230307,159.709
3351,4,20230308,160.494
3352,4,20230309,160.01
3353,4,20230310,158.209
3354,4,20230311,158.209
3355,4,20230312,158.209
3356,4,20230313,156.649
3357,4,20230314,154.575
3358,4,20230315,152.724
3359,4,20230316,152.646
3360,4,20230317,151.083
3361,4,20230318,151.083
3362,4,20230319,151.083
3363,4,20230320,152.704
3364,4,20230321,156.187
3365,4,20230322,154.906
3366,4,20230323,155.54
3367,4,20230324,156.784
3368,4,20230325,156.784
3369,4,20230326,156.784
3370,4,20230327,157.972
3371,4,20230328,158.231
3372,4,20230329,160.073
3373,4,20230330,161.311
3374,4,20230331,158.397
3375,4,20230401,158.397
3376,4,20230402,158.397
3377,4,20230403,160.541
3378,4,20230404,162.758
3379,4,20230405,160.976
3380,4,20230406,161.148
3381,4,20230407,162.88
3382,4,20230408,162.88
3383,4,20230409,162.88
3384,4,20230410,162.45
3385,4,20230411,165.146
3386,4,20230412,171.084
3387,4,20230413,169.152
3388,4,20230414,165.732
3389,4,20230415,165.732
3390,4,20230416,165.732
3391,4,20230417,166.57
3392,4,20230418,168.456
3393,4,20230419,167.957
3394,4,20230420,171.702
3395,4,20230421,168.34
3396,4,20230422,168.34
3397,4,20230423,168.34
3398,4,20230424,170.174
3399,4,20230425,168.713
3400,4,20230426,173.149
3401,4,20230427,178.411
3402,4,20230428,176.449
3403,4,20230429,176.449
3404,4,20230430,176.449
3405,4,20230501,175.083
3406,4,20230502,177.428
3407,4,20230503,176.486
3408,4,20230504,176.454
3409,4,20230505,176.609
3410,4,20230506,176.609
3411,4,20230507,176.609
3412,4,20230508,171.612
3413,4,20230509,171.662
3414,4,20230510,169.972
3415,4,20230511,168.8
3416,4,20230512,172.54
3417,4,20230513,172.54
3418,4,20230514,172.54
3419,4,20230515,169.374
3420,4,20230516,171.525
3421,4,20230517,170.893
3422,4,20230518,170.261
3423,4,20230519,172.365
3424,4,20230520,172.365
3425,4,20230521,172.365
3426,4,20230522,173.33
3427,4,20230523,174.9
3428,4,20230524,177.527
3429,4,20230525,176.734
3430,4,20230526,175.199
3431,4,20230527,175.199
3432,4,20230528,175.199
3433,4,20230529,172.435
3434,4,20230530,170.386
3435,4,20230531,178.008
3436,4,20230601,181.42
3437,4,20230602,177.834
3438,4,20230603,177.834
3439,4,20230604,177.834
3440,4,20230605,174.395
3441,4,20230606,175.743
3442,4,20230607,177.274
3443,4,20230608,178.822
3444,4,20230609,178.228
3445,4,20230610,178.228
3446,4,20230611,178.228
3447,4,20230612,177.982
3448,4,20230613,178.946
3449,4,20230614,179.266
3450,4,20230615,173.388
3451,4,20230616,172.877
3452,4,20230617,172.877
3453,4,20230618,172.877
3454,4,20230619,170.756
3455,4,20230620,171.29
3456,4,20230621,179.046
3457,4,20230622,180.122
3458,4,20230623,179.365
3459,4,20230624,179.365
3460,4,20230625,179.365
3461,4,20230626,181.935
3462,4,20230627,183.343
3463,4,20230628,184.59
3464,4,20230629,186.363
3465,4,20230630,192.205
3466,4,20230701,192.205
3467,4,20230702,192.205
3468,4,20230703,189.041
3469,4,20230704,190.479
3470,4,20230705,187.927
3471,4,20230706,189.587
3472,4,20230707,187.069
3473,4,20230708,187.069
3474,4,20230709,187.069
3475,4,20230710,185.991
3476,4,20230711,185.261
3477,4,20230712,188.065
3478,4,20230713,190.75
3479,4,20230714,187.281
3480,4,20230715,187.281
3481,4,20230716,187.281
3482,4,20230717,187.529
3483,4,20230718,185.627
3484,4,20230719,182.216
3485,4,20230720,181.714
3486,4,20230721,180.964
3487,4,20230722,180.964
3488,4,20230723,180.964
3489,4,20230724,187.642
3490,4,20230725,188.954
3491,4,20230726,185.144
3492,4,20230727,183.668
3493,4,20230728,186.574
3494,4,20230729,186.574
3495,4,20230730,186.574
3496,4,20230731,192.512
3497,4,20230801,188.028
3498,4,20230802,182.82
3499,4,20230803,188.042
3500,4,20230804,189.235
3501,4,20230805,189.235
3502,4,20230806,189.235
3503,4,20230807,186.865
3504,4,20230808,188.457
3505,4,20230809,181.1
3506,4,20230810,181.2
3507,4,20230811,182.182
3508,4,20230812,182.182
3509,4,20230813,182.182
3510,4,20230814,184.799
3511,4,20230815,182.081
3512,4,20230816,182.406
3513,4,20230817,179.965
3514,4,20230818,180.744
3515,4,20230819,180.744
3516,4,20230820,180.744
3517,4,20230821,178.407
3518,4,20230822,177.404
3519,4,20230823,174.843
3520,4,20230824,176.638
3521,4,20230825,179.001
3522,4,20230826,179.001
3523,4,20230827,179.001
3524,4,20230828,178.461
3525,4,20230829,178.653
3526,4,20230830,174.86
3527,4,20230831,174.161
3528,4,20230901,174.117
3529,4,20230902,174.117
3530,4,20230903,174.117
3531,4,20230904,181.049
3532,4,20230905,178.12
3533,4,20230906,182.121
3534,4,20230907,184.935
3535,4,20230908,185.806
3536,4,20230909,185.806
3537,4,20230910,185.806
3538,4,20230911,190.8
3539,4,20230912,191.96
3540,4,20230913,193.177
3541,4,20230914,193.12
3542,4,20230915,196.761
3543,4,20230916,196.761
3544,4,20230917,196.761
3545,4,20230918,200.096
3546,4,20230919,198.318
3547,4,20230920,194.493
3548,4,20230921,193.998
3549,4,20230922,191.767
3550,4,20230923,191.767
3551,4,20230924,191.767
3552,4,20230925,191.68
3553,4,20230926,195.334
3554,4,20230927,194.092
3555,4,20230928,194.064
3556,4,20230929,194.33
3557,4,20230930,194.33
3558,4,20231001,194.33
3559,4,20231002,196.9
3560,4,20231003,190.362
3561,4,20231004,188.725
3562,4,20231005,189.417
3563,4,20231006,192.921
3564,4,20231007,192.921
3565,4,20231008,192.921
3566,4,20231009,191.594
3567,4,20231010,186.297
3568,4,20231011,188.122
3569,4,20231012,186.423
3570,4,20231013,183.189
3571,4,20231014,183.189
3572,4,20231015,183.189
3573,4,20231016,181.565
3574,4,20231017,181.153
3575,4,20231018,179.6
3576,4,20231019,173.748
3577,4,20231020,176.173
3578,4,20231021,176.173
3579,4,20231022,176.173
3580,4,20231023,179.63
3581,4,20231024,181.475
3582,4,20231025,178.469
3583,4,20231026,178.019
3584,4,20231027,178.091
3585,4,20231028,178.091
3586,4,20231029,178.091
3587,4,20231030,179.78
3588,4,20231031,181.672
3589,4,20231101,179.762
3590,4,20231102,180.073
3591,4,20231103,181.398
3592,4,20231104,181.398
3593,4,20231105,181.398
3594,4,20231106,185.45
3595,4,20231107,187.502
3596,4,20231108,189.815
3597,4,20231109,190.149
3598,4,20231110,194.267
3599,4,20231111,194.267
3600,4,20231112,194.267
3601,4,20231113,195.558
3602,4,20231114,193.13
3603,4,20231115,197.292
3604,4,20231116,199.456
3605,4,20231117,198.23
3606,4,20231118,198.23
3607,4,20231119,198.23
3608,4,20231120,196.903
3609,4,20231121,197.877
3610,4,20231122,199.351
3611,4,20231123,200.041
3612,4,20231124,201.075
3613,4,20231125,201.075
3614,4,20231126,201.075
3615,4,20231127,206.303
3616,4,20231128,209.722
3617,4,20231129,210.427
3618,4,20231130,213.503
3619,4,20231201,210.303
3620,4,20231202,210.303
3621,4,20231203,210.303
3622,4,20231204,211.663
3623,4,20231205,217.513
3624,4,20231206,216.91
3625,4,20231207,214.261
3626,4,20231208,212.272
3627,4,20231209,212.272
3628,4,20231210,212.272
3629,4,20231211,208.909
3630,4,20231212,206.554
3631,4,20231213,205.509
3632,4,20231214,201.279
3633,4,20231215,201.427
3634,4,20231216,201.427
3635,4,20231217,201.427
3636,4,20231218,204.254
3637,4,20231219,201.575
3638,4,20231220,206.27
3639,4,20231221,207.954
3640,4,20231222,211.273
3641,4,20231223,211.273
3642,4,20231224,211.273
3643,4,20231225,209.294
3644,4,20231226,212.081
3645,4,20231227,208.713
3646,4,20231228,211.604
3647,4,20231229,212.255
3648,4,20231230,212.255
3649,4,20231231,212.255
3650,4,20240101,214.123
3651,4,20240102,210.454
3652,4,20240103,207.734
3653,4,20240104,209.699
3654,4,20240105,206.821
3655,4,20240106,206.821
3656,4,20240107,206.821
3657,4,20240108,208.361
3658,4,20240109,204.192
3659,4,20240110,206.892
3660,4,20240111,203.17
3661,4,20240112,204.955
3662,4,20240113,204.955
3663,4,20240114,204.955
3664,4,20240115,206.981
3665,4,20240116,204.921
3666,4,20240117,206.813
3667,4,20240118,207.724
3668,4,20240119,206.149
3669,4,20240120,206.149
3670,4,20240121,206.149
3671,4,20240122,203.133
3672,4,20240123,197.254
3673,4,20240124,198.387
3674,4,20240125,193.83
3675,4,20240126,194.204
3676,4,20240127,194.204
3677,4,20240128,194.204
3678,4,20240129,193.534
3679,4,20240130,195.602
3680,4,20240131,194.814
3681,4,20240201,193.949
3682,4,20240202,196.175
3683,4,20240203,196.175
3684,4,20240204,196.175
3685,4,20240205,197.259
3686,4,20240206,198.293
3687,4,20240207,199.788
3688,4,20240208,195.286
3689,4,20240209,197.6
3690,4,20240210,197.6
3691,4,20240211,197.6
3692,4,20240212,199.514
3693,4,20240213,196.571
3694,4,20240214,195.95
3695,4,20240215,195.932
3696,4,20240216,195.635
3697,4,20240217,195.635
3698,4,20240218,195.635
3699,4,20240219,196.713
3700,4,20240220,201.035
3701,4,20240221,204.398
3702,4,20240222,200.477
3703,4,20240223,202.448
3704,4,20240224,202.448
3705,4,20240225,202.448
3706,4,20240226,206.585
3707,4,20240227,207.887
3708,4,20240228,211.393
3709,4,20240229,217.879
3710,4,20240301,221.334
3711,4,20240302,221.334
3712,4,20240303,221.334
3713,4,20240304,222.272
3714,4,20240305,225.868
3715,4,20240306,226.472
3716,4,20240307,226.666
3717,4,20240308,225.585
3718,4,20240309,225.585
3719,4,20240310,225.585
3720,4,20240311,230.988
3721,4,20240312,228.268
3722,4,20240313,233.629
3723,4,20240314,235.498
3724,4,20240315,230.673
3725,4,20240316,230.673
3726,4,20240317,230.673
3727,4,20240318,232.06
3728,4,20240319,224.866
3729,4,20240320,227.088
3730,4,20240321,230.217
3731,4,20240322,228.287
3732,4,20240323,228.287
3733,4,20240324,228.287
3734,4,20240325,228.824
3735,4,20240326,235.646
3736,4,20240327,233.976
3737,4,20240328,230.377
3738,4,20240329,235.612
3739,4,20240330,235.612
3740,4,20240331,235.612
3741,4,20240401,242.666
3742,4,20240402,242.801
3743,4,20240403,246.606
3744,4,20240404,251.692
3745,4,20240405,249.015
3746,4,20240406,249.015
3747,4,20240407,249.015
3748,4,20240408,247.327
3749,4,20240409,252.017
3750,4,20240410,258.513
3751,4,20240411,260.825
3752,4,20240412,257.513
3753,4,20240413,257.513
3754,4,20240414,257.513
3755,4,20240415,265.317
3756,4,20240416,263.337
3757,4,20240417,262.145
3758,4,20240418,263.622
3759,4,20240419,269.899
3760,4,20240420,269.899
3761,4,20240421,269.899
3762,4,20240422,273.491
3763,4,20240423,275.33
3764,4,20240424,277.381
3765,4,20240425,277.701
3766,4,20240426,280.165
3767,4,20240427,280.165
3768,4,20240428,280.165
3769,4,20240429,269.675
3770,4,20240430,268.61
3771,4,20240501,269.717
3772,4,20240502,265.195
3773,4,20240503,266.864
3774,4,20240504,266.864
3775,4,20240505,266.864
3776,4,20240506,266.179
3777,4,20240507,273.321
3778,4,20240508,279.907
3779,4,20240509,278.091
3780,4,20240510,277.601
3781,4,20240511,277.601
3782,4,20240512,277.601
3783,4,20240513,277.432
3784,4,20240514,275.691
3785,4,20240515,276.635
3786,4,20240516,273.627
3787,4,20240517,269.123
3788,4,20240518,269.123
3789,4,20240519,269.123
3790,4,20240520,271.771
3791,4,20240521,274.473
3792,4,20240522,271.299
3793,4,20240523,275.078
3794,4,20240524,272.61
3795,4,20240525,272.61
3796,4,20240526,272.61
3797,4,20240527,273.782
3798,4,20240528,277.288
3799,4,20240529,277.287
3800,4,20240530,279.317
3801,4,20240531,277.293
3802,4,20240601,277.293
3803,4,20240602,277.293
3804,4,20240603,276.614
3805,4,20240604,275.898
3806,4,20240605,272.946
3807,4,20240606,272.359
3808,4,20240607,266.168
3809,4,20240608,266.168
3810,4,20240609,266.168
3811,4,20240610,264.34
3812,4,20240611,263.343
3813,4,20240612,262.463
3814,4,20240613,261.643
3815,4,20240614,261.531
3816,4,20240615,261.531
3817,4,20240616,261.531
3818,4,20240617,263.543
3819,4,20240618,267.132
3820,4,20240619,264.662
3821,4,20240620,260.018
3822,4,20240621,256.084
3823,4,20240622,256.084
3824,4,20240623,256.084
3825,4,20240624,254.341
3826,4,20240625,253.126
3827,4,20240626,250.329
3828,4,20240627,245.587
3829,4,20240628,244.03
3830,4,20240629,244.03
3831,4,20240630,244.03
3832,4,20240701,244.816
3833,4,20240702,247.123
3834,4,20240703,245.18
3835,4,20240704,243.784
3836,4,20240705,240.517
3837,4,20240706,240.517
3838,4,20240707,240.517
3839,4,20240708,240.524
3840,4,20240709,237.583
3841,4,20240710,239.744
3842,4,20240711,233.442
3843,4,20240712,232.299
3844,4,20240713,232.299
3845,4,20240714,232.299
3846,4,20240715,233.464
3847,4,20240716,234.225
3848,4,20240717,243.804
3849,4,20240718,245.205
3850,4,20240719,241.635
3851,4,20240720,241.635
3852,4,20240721,241.635
3853,4,20240722,241.41
3854,4,20240723,235.099
3855,4,20240724,234.932
3856,4,20240725,232.114
3857,4,20240726,235.417
3858,4,20240727,235.417
3859,4,20240728,235.417
3860,4,20240729,233.594
3861,4,20240730,233.302
3862,4,20240731,231.194
3863,4,20240801,237.34
3864,4,20240802,236.315
3865,4,20240803,236.315
3866,4,20240804,236.315
3867,4,20240805,242.929
3868,4,20240806,246.017
3869,4,20240807,247.919
3870,4,20240808,249.414
3871,4,20240809,251.012
3872,4,20240810,251.012
3873,4,20240811,251.012
3874,4,20240812,243.879
3875,4,20240813,242.981
3876,4,20240814,246.183
3877,4,20240815,246.126
3878,4,20240816,241.061
3879,4,20240817,241.061
3880,4,20240818,241.061
3881,4,20240819,240.992
3882,4,20240820,247.273
3883,4,20240821,252.021
3884,4,20240822,251.913
3885,4,20240823,255.634
3886,4,20240824,255.634
3887,4,20240825,255.634
3888,4,20240826,254.356
3889,4,20240827,247.982
3890,4,20240828,244.667
3891,4,20240829,250.525
3892,4,20240830,249.621
3893,4,20240831,249.621
3894,4,20240901,249.621
3895,4,20240902,248.835
3896,4,20240903,247.84
3897,4,20240904,255.043
3898,4,20240905,261.391
3899,4,20240906,270.221
3900,4,20240907,270.221
3901,4,20240908,270.221
3902,4,20240909,269.711
3903,4,20240910,271.042
3904,4,20240911,265.011
3905,4,20240912,271.015
3906,4,20240913,266.403
3907,4,20240914,266.403
3908,4,20240915,266.403
3909,4,20240916,267.402
3910,4,20240917,263.134
3911,4,20240918,260.941
3912,4,20240919,257.794
3913,4,20240920,255.572
3914,4,20240921,255.572
3915,4,20240922,255.572
3916,4,20240923,253.633
3917,4,20240924,251.674
3918,4,20240925,254.946
3919,4,20240926,250.848
3920,4,20240927,251.803
3921,4,20240928,251.803
3922,4,20240929,251.803
3923,4,20240930,256.529
3924,4,20241001,254.683
3925,4,20241002,252.068
3926,4,20241003,251.322
3927,4,20241004,255.895
3928,4,20241005,255.895
3929,4,20241006,255.895
3930,4,20241007,256.768
3931,4,20241008,254.85
3932,4,20241009,256.827
3933,4,20241010,252.709
3934,4,20241011,255.418
3935,4,20241012,255.418
3936,4,20241013,255.418
3937,4,20241014,257.111
3938,4,20241015,256.052
3939,4,20241016,252.959
3940,4,20241017,249.721
3941,4,20241018,251.849
3942,4,20241019,251.849
3943,4,20241020,251.849
3944,4,20241021,256.618
3945,4,20241022,254.293
3946,4,20241023,256.169
3947,4,20241024,248.278
3948,4,20241025,246.225
3949,4,20241026,246.225
3950,4,20241027,246.225
3951,4,20241028,246.233
3952,4,20241029,242.996
3953,4,20241030,239.704
3954,4,20241031,237.423
3955,4,20241101,238.582
3956,4,20241102,238.582
3957,4,20241103,238.582
3958,4,20241104,238.031
3959,4,20241105,230.158
3960,4,20241106,222.952
3961,4,20241107,221.034
3962,4,20241108,222.662
3963,4,20241109,222.662
3964,4,20241110,222.662
3965,4,20241111,213.597
3966,4,20241112,212.103
3967,4,20241113,210.535
3968,4,20241114,215.025
3969,4,20241115,213.891
3970,4,20241116,213.891
3971,4,20241117,213.891
3972,4,20241118,215.227
3973,4,20241119,215.791
3974,4,20241120,209.003
3975,4,20241121,211.516
3976,4,20241122,212.305
3977,4,20241123,212.305
3978,4,20241124,212.305
3979,4,20241125,214.03
3980,4,20241126,226.742
3981,4,20241127,219.767
3982,4,20241128,225.562
3983,4,20241129,224.702
3984,4,20241130,224.702
3985,4,20241201,224.702
3986,4,20241202,225.783
3987,4,20241203,225.742
3988,4,20241204,224.418
3989,4,20241205,222.612
3990,4,20241206,223.824
3991,4,20241207,223.824
3992,4,20241208,223.824
3993,4,20241209,218.842
3994,4,20241210,221.415
3995,4,20241211,220.143
3996,4,20241212,216.521
3997,4,20241213,215.168
3998,4,20241214,215.168
3999,4,20241215,215.168
4000,4,20241216,219.333
4001,4,20241217,217.681
4002,4,20241218,218.96
4003,4,20241219,216.669
4004,4,20241220,219.241
4005,4,20241221,219.241
4006,4,20241222,219.241
4007,4,20241223,221.605
4008,4,20241224,227.861
4009,4,20241225,227.375
4010,4,20241226,229.769
4011,4,20241227,230.222
4012,4,20241228,230.222
4013,4,20241229,230.222
4014,4,20241230,234.812
4015,4,20241231,232.398
4016,4,20250101,235.111
4017,4,20250102,234.542
4018,4,20250103,234.433
4019,4,20250104,234.433
4020,4,20250105,234.433
4021,4,20250106,234.873
4022,4,20250107,235.879
4023,4,20250108,235.586
4024,4,20250109,236.463
4025,4,20250110,242.179
4026,4,20250111,242.179
4027,4,20250112,242.179
4028,4,20250113,245.88
4029,4,20250114,249.209
4030,4,20250115,247.631
4031,4,20250116,244.452
4032,4,20250117,248.077
4033,4,20250118,248.077
4034,4,20250119,248.077
4035,4,20250120,251.461
4036,4,20250121,257.142
4037,4,20250122,254.941
4038,4,20250123,254.191
4039,4,20250124,248.067
4040,4,20250125,248.067
4041,4,20250126,248.067
4042,4,20250127,246.731
4043,4,20250128,250.543
4044,4,20250129,248.915
4045,4,20250130,251.431
4046,4,20250131,250.838
4047,4,20250201,250.838
4048,4,20250202,250.838
4049,4,20250203,252.183
4050,4,20250204,247.968
4051,4,20250205,248.409
4052,4,20250206,237.388
4053,4,20250207,236.841
4054,4,20250208,236.841
4055,4,20250209,236.841
4056,4,20250210,231.167
4057,4,20250211,235.464
4058,4,20250212,238.328
4059,4,20250213,240.115
4060,4,20250214,245.713
4061,4,20250215,245.713
4062,4,20250216,245.713
4063,4,20250217,242.338
4064,4,20250218,248.811
4065,4,20250219,252.414
4066,4,20250220,251.645
4067,4,20250221,256.057
4068,4,20250222,256.057
4069,4,20250223,256.057
4070,4,20250224,251.936
4071,4,20250225,248.946
4072,4,20250226,246.798
4073,4,20250227,244.963
4074,4,20250228,241.203
4075,4,20250301,241.203
4076,4,20250302,241.203
4077,4,20250303,245.749
4078,4,20250304,244.918
4079,4,20250305,246.335
4080,4,20250306,244.351
4081,4,20250307,237.8
4082,4,20250308,237.8
4083,4,20250309,237.8
4084,4,20250310,238.882
4085,4,20250311,232.149
4086,4,20250312,232.026
4087,4,20250313,227.38
4088,4,20250314,234.272
4089,4,20250315,234.272
4090,4,20250316,234.272
4091,4,20250317,237.592
4092,4,20250318,238.088
4093,4,20250319,242.72
4094,4,20250320,239.76
4095,4,20250321,241.834
4096,4,20250322,241.834
4097,4,20250323,241.834
4098,4,20250324,242.68
4099,4,20250325,243.762
4100,4,20250326,248.536
4101,4,20250327,251.391
4102,4,20250328,252.605
4103,4,20250329,252.605
4104,4,20250330,252.605
4105,4,20250331,246.461
4106,4,20250401,243.035
4107,4,20250402,242.709
4108,4,20250403,243.17
4109,4,20250404,239.169
4110,4,20250405,239.169
4111,4,20250406,239.169
4112,4,20250407,247.941
4113,4,20250408,253.705
4114,4,20250409,256.123
4115,4,20250410,256.528
4116,4,20250411,255.84
4117,4,20250412,255.84
4118,4,20250413,255.84
4119,4,20250414,252.315
4120,4,20250415,252.734
4121,4,20250416,253.838
4122,4,20250417,249.237
4123,4,20250418,250.611
4124,4,20250419,250.611
4125,4,20250420,250.611
4126,4,20250421,250.153
4127,4,20250422,243.119
4128,4,20250423,240.103
4129,4,20250424,238.733
4130,4,20250425,245.612
4131,4,20250426,245.612
4132,4,20250427,245.612
4133,4,20250428,247.785
4134,4,20250429,242.945
4135,4,20250430,244.838
4136,4,20250501,239.278
4137,4,20250502,243.284
4138,4,20250503,243.284
4139,4,20250504,243.284
4140,4,20250505,241.686
4141,4,20250506,241.467
4142,4,20250507,246.39
4143,4,20250508,241.756
4144,4,20250509,236.81
4145,4,20250510,236.81
4146,4,20250511,236.81
4147,4,20250512,234.855
4148,4,20250513,238.63
4149,4,20250514,233.311
4150,4,20250515,223.516
4151,4,20250516,222.115
4152,4,20250517,222.115
4153,4,20250518,222.115
4154,4,20250519,224.064
4155,4,20250520,228.21
4156,4,20250521,226.739
4157,4,20250522,225.453
4158,4,20250523,229.468
4159,4,20250524,229.468
4160,4,20250525,229.468
4161,4,20250526,223.147
4162,4,20250527,221.958
4163,4,20250528,222.703
4164,4,20250529,224.315
4165,4,20250530,222.712
4166,4,20250531,222.712
4167,4,20250601,222.712
4168,4,20250602,222.938
4169,4,20250603,214.728
4170,4,20250604,212.715
4171,4,20250605,214.268
4172,4,20250606,211.218
4173,4,20250607,211.218
4174,4,20250608,211.218
4175,4,20250609,211.51
4176,4,20250610,213.034
4177,4,20250611,212.046
4178,4,20250612,212.694
4179,4,20250613,209.729
4180,4,20250614,209.729
4181,4,20250615,209.729
4182,4,20250616,209.184
4183,4,20250617,211.203
4184,4,20250618,211.806
4185,4,20250619,210.048
4186,4,20250620,210.859
4187,4,20250621,210.859
4188,4,20250622,210.859
4189,4,20250623,213.225
4190,4,20250624,206.775
4191,4,20250625,210.473
4192,4,20250626,209.517
4193,4,20250627,210.959
4194,4,20250628,210.959
4195,4,20250629,210.959
4196,4,20250630,214.853
4197,4,20250701,210.54
4198,4,20250702,208.405
4199,4,20250703,207.607
4200,4,20250704,205.27
4201,4,20250705,205.27
4202,4,20250706,205.27
4203,4,20250707,210.715
4204,4,20250708,208.112
4205,4,20250709,206.482
4206,4,20250710,207.218
4207,4,20250711,203.585
4208,4,20250712,203.585
4209,4,20250713,203.585
4210,4,20250714,202.478
4211,4,20250715,203.543
4212,4,20250716,202.629
4213,4,20250717,202.446
4214,4,20250718,200.94
4215,4,20250719,200.94
4216,4,20250720,200.94
4217,4,20250721,196.476
4218,4,20250722,197.522
4219,4,20250723,202.82
4220,4,20250724,202.977
4221,4,20250725,203.764
4222,4,20250726,203.764
4223,4,20250727,203.764
4224,4,20250728,205.983
4225,4,20250729,202.164
4226,4,20250730,207.428
4227,4,20250731,208.161
4228,4,20250801,213.36
4229,4,20250802,213.36
4230,4,20250803,213.36
4231,4,20250804,211.121
4232,4,20250805,216.984
4233,4,20250806,219.615
4234,4,20250807,221.547
4235,4,20250808,222.435
4236,4,20250809,222.435
4237,4,20250810,222.435
4238,4,20250811,221.717
4239,4,20250812,225.821
4240,4,20250813,226.409
4241,4,20250814,219.842
4242,4,20250815,216.268
4243,4,20250816,216.268
4244,4,20250817,216.268
4245,4,20250818,215.773
4246,4,20250819,216.884
4247,4,20250820,216.808
4248,4,20250821,220.881
4249,4,20250822,214.527
4250,4,20250823,214.527
4251,4,20250824,214.527
4252,4,20250825,215.096
4253,4,20250826,209.338
4254,4,20250827,211.828
4255,4,20250828,211.634
4256,4,20250829,213.072
4257,4,20250830,213.072
4258,4,20250831,213.072
4259,4,20250901,210.417
4260,4,20250902,214.561
4261,4,20250903,218.021
4262,4,20250904,220.038
4263,4,20250905,219.721
4264,4,20250906,219.721
4265,4,20250907,219.721
4266,4,20250908,221.742
4267,4,20250909,219.502
4268,4,20250910,222.429
4269,4,20250911,228.044
4270,4,20250912,231.82
4271,4,20250913,231.82
4272,4,20250914,231.82
4273,4,20250915,229.399
4274,4,20250916,230.757
4275,4,20250917,226.396
4276,4,20250918,228.453
4277,4,20250919,230.111
4278,4,20250920,230.111
4279,4,20250921,230.111
4280,4,20250922,223.772
4281,4,20250923,219.984
4282,4,20250924,219.16
4283,4,20250925,218.281
4284,4,20250926,214.43
4285,4,20250927,214.43
4286,4,20250928,214.43
4287,4,20250929,215.788
4288,4,20250930,216.71
4289,4,20251001,216.187
4290,4,20251002,213.844
4291,4,20251003,217.315
4292,4,20251004,217.315
4293,4,20251005,217.315
4294,4,20251006,222.82
4295,4,20251007,221.315
4296,4,20251008,219.393
4297,4,20251009,221.119
4298,4,20251010,220.042
4299,4,20251011,220.042
4300,4,20251012,220.042
4301,4,20251013,219.692
4302,4,20251014,222.239
4303,4,20251015,215.985
4304,4,20251016,220.364
4305,4,20251017,220.714
4306,4,20251018,220.714
4307,4,20251019,220.714
4308,4,20251020,219.462
4309,4,20251021,219.278
4310,4,20251022,219.264
4311,4,20251023,213.68
4312,4,20251024,218.578
4313,4,20251025,218.578
4314,4,20251026,218.578
4315,4,20251027,218.823
4316,4,20251028,220.386
4317,4,20251029,223.642
4318,4,20251030,220.328
4319,4,20251031,222.003
4320,4,20251101,222.003
4321,4,20251102,222.003
4322,4,20251103,221.223
4323,4,20251104,224.143
4324,4,20251105,217.103
4325,4,20251106,216.889
4326,4,20251107,215.036
4327,4,20251108,215.036
4328,4,20251109,215.036
4329,4,20251110,216.538
4330,4,20251111,218.173
4331,4,20251112,215.966
4332,4,20251113,213.767
4333,4,20251114,213.519
4334,4,20251115,213.519
4335,4,20251116,213.519
4336,4,20251117,210.754
4337,4,20251118,213.521
4338,4,20251119,212.445
4339,4,20251120,203.288
4340,4,20251121,202.247
4341,4,20251122,202.247
4342,4,20251123,202.247
4343,4,20251124,199.197
4344,4,20251125,194.422
4345,4,20251126,190.91
4346,4,20251127,191.319
4347,4,20251128,195.228
4348,4,20251129,195.228
4349,4,20251130,195.228
4350,4,20251201,196.243
4351,4,20251202,194.556
4352,4,20251203,195.984
4353,4,20251204,194.732
4354,4,20251205,192.8
4355,4,20251206,192.8
4356,4,20251207,192.8
4357,4,20251208,189.558
4358,4,20251209,184.672
4359,4,20251210,183.684
4360,4,20251211,184.211
4361,4,20251212,184.036
4362,4,20251213,184.036
4363,4,20251214,184.036
4364,4,20251215,182.98
4365,4,20251216,180.476
4366,4,20251217,182.213
4367,4,20251218,178.704
4368,4,20251219,180.874
4369,4,20251220,180.874
4370,4,20251221,180.874
4371,4,20251222,178.245
4372,4,20251223,176.322
4373,4,20251224,172.531
4374,4,20251225,171.32
4375,4,20251226,173.912
4376,4,20251227,173.912
