date,amfi_code,scheme_name,nav
2025-06-13,100004,Axis Small Cap Fund,209.729
2025-06-14,100004,Axis Small Cap Fund,209.729
2025-06-15,100004,Axis Small Cap Fund,209.729
2025-06-16,100004,Axis Small Cap Fund,209.184
2025-06-17,100004,Axis Small Cap Fund,211.203
2025-06-18,100004,Axis Small Cap Fund,211.806
2025-06-19,100004,Axis Small Cap Fund,210.048
2025-06-20,100004,Axis Small Cap Fund,210.859
2025-06-21,100004,Axis Small Cap Fund,210.859
2025-06-22,100004,Axis Small Cap Fund,210.859
2025-06-23,100004,Axis Small Cap Fund,213.225
2025-06-24,100004,Axis Small Cap Fund,206.775
2025-06-25,100004,Axis Small Cap Fund,210.473
2025-06-26,100004,Axis Small Cap Fund,209.517
2025-06-27,100004,Axis Small Cap Fund,210.959
2025-06-28,100004,Axis Small Cap Fund,210.959
2025-06-29,100004,Axis Small Cap Fund,210.959
2025-06-30,100004,Axis Small Cap Fund,214.853
2025-07-01,100004,Axis Small Cap Fund,210.54
2025-07-02,100004,Axis Small Cap Fund,208.405
2025-07-03,100004,Axis Small Cap Fund,207.607
2025-07-04,100004,Axis Small Cap Fund,205.27
2025-07-05,100004,Axis Small Cap Fund,205.27
2025-07-06,100004,Axis Small Cap Fund,205.27
2025-07-07,100004,Axis Small Cap Fund,210.715
2025-07-08,100004,Axis Small Cap Fund,208.112
2025-07-09,100004,Axis Small Cap Fund,206.482
2025-07-10,100004,Axis Small Cap Fund,207.218
2025-07-11,100004,Axis Small Cap Fund,203.585
2025-07-12,100004,Axis Small Cap Fund,203.585
2025-07-13,100004,Axis Small Cap Fund,203.585
2025-07-14,100004,Axis Small Cap Fund,202.478
2025-07-15,100004,Axis Small Cap Fund,203.543
2025-07-16,100004,Axis Small Cap Fund,202.629
2025-07-17,100004,Axis Small Cap Fund,202.446
2025-07-18,100004,Axis Small Cap Fund,200.94
2025-07-19,100004,Axis Small Cap Fund,200.94
2025-07-20,100004,Axis Small Cap Fund,200.94
2025-07-21,100004,Axis Small Cap Fund,196.476
2025-07-22,100004,Axis Small Cap Fund,197.522
2025-07-23,100004,Axis Small Cap Fund,202.82
2025-07-24,100004,Axis Small Cap Fund,202.977
2025-07-25,100004,Axis Small Cap Fund,203.764
2025-07-26,100004,Axis Small Cap Fund,203.764
2025-07-27,100004,Axis Small Cap Fund,203.764
2025-07-28,100004,Axis Small Cap Fund,205.983
2025-07-29,100004,Axis Small Cap Fund,202.164
2025-07-30,100004,Axis Small Cap Fund,207.428
2025-07-31,100004,Axis Small Cap Fund,208.161
2025-08-01,100004,Axis Small Cap Fund,213.36
2025-08-02,100004,Axis Small Cap Fund,213.36
2025-08-03,100004,Axis Small Cap Fund,213.36
2025-08-04,100004,Axis Small Cap Fund,211.121
2025-08-05,100004,Axis Small Cap Fund,216.984
2025-08-06,100004,Axis Small Cap Fund,219.615
2025-08-07,100004,Axis Small Cap Fund,221.547
2025-08-08,100004,Axis Small Cap Fund,222.435
2025-08-09,100004,Axis Small Cap Fund,222.435
2025-08-10,100004,Axis Small Cap Fund,222.435
2025-08-11,100004,Axis Small Cap Fund,221.717
2025-08-12,100004,Axis Small Cap Fund,225.821
2025-08-13,100004,Axis Small Cap Fund,226.409
2025-08-14,100004,Axis Small Cap Fund,219.842
2025-08-15,100004,Axis Small Cap Fund,216.268
2025-08-16,100004,Axis Small Cap Fund,216.268
2025-08-17,100004,Axis Small Cap Fund,216.268
2025-08-18,100004,Axis Small Cap Fund,215.773
2025-08-19,100004,Axis Small Cap Fund,216.884
2025-08-20,100004,Axis Small Cap Fund,216.808
2025-08-21,100004,Axis Small Cap Fund,220.881
2025-08-22,100004,Axis Small Cap Fund,214.527
2025-08-23,100004,Axis Small Cap Fund,214.527
2025-08-24,100004,Axis Small Cap Fund,214.527
2025-08-25,100004,Axis Small Cap Fund,215.096
2025-08-26,100004,Axis Small Cap Fund,209.338
2025-08-27,100004,Axis Small Cap Fund,211.828
2025-08-28,100004,Axis Small Cap Fund,211.634
2025-08-29,100004,Axis Small Cap Fund,213.072
2025-08-30,100004,Axis Small Cap Fund,213.072
2025-08-31,100004,Axis Small Cap Fund,213.072
2025-09-01,100004,Axis Small Cap Fund,210.417
2025-09-02,100004,Axis Small Cap Fund,214.561
2025-09-03,100004,Axis Small Cap Fund,218.021
2025-09-04,100004,Axis Small Cap Fund,220.038
2025-09-05,100004,Axis Small Cap Fund,219.721
2025-09-06,100004,Axis Small Cap Fund,219.721
2025-09-07,100004,Axis Small Cap Fund,219.721
2025-09-08,100004,Axis Small Cap Fund,221.742
2025-09-09,100004,Axis Small Cap Fund,219.502
2025-09-10,100004,Axis Small Cap Fund,222.429
2025-09-11,100004,Axis Small Cap Fund,228.044
2025-09-12,100004,Axis Small Cap Fund,231.82
2025-09-13,100004,Axis Small Cap Fund,231.82
2025-09-14,100004,Axis Small Cap Fund,231.82
2025-09-15,100004,Axis Small Cap Fund,229.399
2025-09-16,100004,Axis Small Cap Fund,230.757
2025-09-17,100004,Axis Small Cap Fund,226.396
2025-09-18,100004,Axis Small Cap Fund,228.453
2025-09-19,100004,Axis Small Cap Fund,230.111
2025-09-20,100004,Axis Small Cap Fund,230.111
2025-09-21,100004,Axis Small Cap Fund,230.111
2025-09-22,100004,Axis Small Cap Fund,223.772
2025-09-23,100004,Axis Small Cap Fund,219.984
2025-09-24,100004,Axis Small Cap Fund,219.16
2025-09-25,100004,Axis Small Cap Fund,218.281
2025-09-26,100004,Axis Small Cap Fund,214.43
2025-09-27,100004,Axis Small Cap Fund,214.43
2025-09-28,100004,Axis Small Cap Fund,214.43
2025-09-29,100004,Axis Small Cap Fund,215.788
2025-09-30,100004,Axis Small Cap Fund,216.71
2025-10-01,100004,Axis Small Cap Fund,216.187
2025-10-02,100004,Axis Small Cap Fund,213.844
2025-10-03,100004,Axis Small Cap Fund,217.315
2025-10-04,100004,Axis Small Cap Fund,217.315
2025-10-05,100004,Axis Small Cap Fund,217.315
2025-10-06,100004,Axis Small Cap Fund,222.82
2025-10-07,100004,Axis Small Cap Fund,221.315
2025-10-08,100004,Axis Small Cap Fund,219.393
2025-10-09,100004,Axis Small Cap Fund,221.119
2025-10-10,100004,Axis Small Cap Fund,220.042
2025-10-11,100004,Axis Small Cap Fund,220.042
2025-10-12,100004,Axis Small Cap Fund,220.042
2025-10-13,100004,Axis Small Cap Fund,219.692
2025-10-14,100004,Axis Small Cap Fund,222.239
2025-10-15,100004,Axis Small Cap Fund,215.985
2025-10-16,100004,Axis Small Cap Fund,220.364
2025-10-17,100004,Axis Small Cap Fund,220.714
2025-10-18,100004,Axis Small Cap Fund,220.714
2025-10-19,100004,Axis Small Cap Fund,220.714
2025-10-20,100004,Axis Small Cap Fund,219.462
2025-10-21,100004,Axis Small Cap Fund,219.278
2025-10-22,100004,Axis Small Cap Fund,219.264
2025-10-23,100004,Axis Small Cap Fund,213.68
2025-10-24,100004,Axis Small Cap Fund,218.578
2025-10-25,100004,Axis Small Cap Fund,218.578
2025-10-26,100004,Axis Small Cap Fund,218.578
2025-10-27,100004,Axis Small Cap Fund,218.823
2025-10-28,100004,Axis Small Cap Fund,220.386
2025-10-29,100004,Axis Small Cap Fund,223.642
2025-10-30,100004,Axis Small Cap Fund,220.328
2025-10-31,100004,Axis Small Cap Fund,222.003
2025-11-01,100004,Axis Small Cap Fund,222.003
2025-11-02,100004,Axis Small Cap Fund,222.003
2025-11-03,100004,Axis Small Cap Fund,221.223
2025-11-04,100004,Axis Small Cap Fund,224.143
2025-11-05,100004,Axis Small Cap Fund,217.103
2025-11-06,100004,Axis Small Cap Fund,216.889
2025-11-07,100004,Axis Small Cap Fund,215.036
2025-11-08,100004,Axis Small Cap Fund,215.036
2025-11-09,100004,Axis Small Cap Fund,215.036
2025-11-10,100004,Axis Small Cap Fund,216.538
2025-11-11,100004,Axis Small Cap Fund,218.173
2025-11-12,100004,Axis Small Cap Fund,215.966
2025-11-13,100004,Axis Small Cap Fund,213.767
2025-11-14,100004,Axis Small Cap Fund,213.519
2025-11-15,100004,Axis Small Cap Fund,213.519
2025-11-16,100004,Axis Small Cap Fund,213.519
2025-11-17,100004,Axis Small Cap Fund,210.754
2025-11-18,100004,Axis Small Cap Fund,213.521
2025-11-19,100004,Axis Small Cap Fund,212.445
2025-11-20,100004,Axis Small Cap Fund,203.288
2025-11-21,100004,Axis Small Cap Fund,202.247
2025-11-22,100004,Axis Small Cap Fund,202.247
2025-11-23,100004,Axis Small Cap Fund,202.247
2025-11-24,100004,Axis Small Cap Fund,199.197
2025-11-25,100004,Axis Small Cap Fund,194.422
2025-11-26,100004,Axis Small Cap Fund,190.91
2025-11-27,100004,Axis Small Cap Fund,191.319
2025-11-28,100004,Axis Small Cap Fund,195.228
2025-11-29,100004,Axis Small Cap Fund,195.228
2025-11-30,100004,Axis Small Cap Fund,195.228
2025-12-01,100004,Axis Small Cap Fund,196.243
2025-12-02,100004,Axis Small Cap Fund,194.556
2025-12-03,100004,Axis Small Cap Fund,195.984
2025-12-04,100004,Axis Small Cap Fund,194.732
2025-12-05,100004,Axis Small Cap Fund,192.8
2025-12-06,100004,Axis Small Cap Fund,192.8
2025-12-07,100004,Axis Small Cap Fund,192.8
2025-12-08,100004,Axis Small Cap Fund,189.558
2025-12-09,100004,Axis Small Cap Fund,184.672
2025-12-10,100004,Axis Small Cap Fund,183.684
2025-12-11,100004,Axis Small Cap Fund,184.211
2025-12-12,100004,Axis Small Cap Fund,184.036
2025-12-13,100004,Axis Small Cap Fund,184.036
2025-12-14,100004,Axis Small Cap Fund,184.036
2025-12-15,100004,Axis Small Cap Fund,182.98
2025-12-16,100004,Axis Small Cap Fund,180.476
2025-12-17,100004,Axis Small Cap Fund,182.213
2025-12-18,100004,Axis Small Cap Fund,178.704
2025-12-19,100004,Axis Small Cap Fund,180.874
2025-12-20,100004,Axis Small Cap Fund,180.874
2025-12-21,100004,Axis Small Cap Fund,180.874
2025-12-22,100004,Axis Small Cap Fund,178.245
2025-12-23,100004,Axis Small Cap Fund,176.322
2025-12-24,100004,Axis Small Cap Fund,172.531
2025-12-25,100004,Axis Small Cap Fund,171.32
2025-12-26,100004,Axis Small Cap Fund,173.912
2025-12-27,100004,Axis Small Cap Fund,173.912
2025-12-28,100004,Axis Small Cap Fund,173.912
2025-12-29,100004,Axis Small Cap Fund,175.344
2025-12-30,100004,Axis Small Cap Fund,178.005
2025-12-31,100004,Axis Small Cap Fund,179.488
2023-01-02,100005,Kotak Equity Opportunities,71.609
2023-01-03,100005,Kotak Equity Opportunities,70.897
2023-01-04,100005,Kotak Equity Opportunities,72.423
2023-01-05,100005,Kotak Equity Opportunities,71.219
2023-01-06,100005,Kotak Equity Opportunities,70.852
2023-01-07,100005,Kotak Equity Opportunities,70.852
2023-01-08,100005,Kotak Equity Opportunities,70.852
2023-01-09,100005,Kotak Equity Opportunities,70.668
2023-01-10,100005,Kotak Equity Opportunities,71.345
2023-01-11,100005,Kotak Equity Opportunities,72.574
2023-01-12,100005,Kotak Equity Opportunities,73.756
2023-01-13,100005,Kotak Equity Opportunities,74.04
2023-01-14,100005,Kotak Equity Opportunities,74.04
2023-01-15,100005,Kotak Equity Opportunities,74.04
2023-01-16,100005,Kotak Equity Opportunities,73.766
2023-01-17,100005,Kotak Equity Opportunities,71.782
2023-01-18,100005,Kotak Equity Opportunities,70.403
2023-01-19,100005,Kotak Equity Opportunities,72.304
2023-01-20,100005,Kotak Equity Opportunities,70.349
2023-01-21,100005,Kotak Equity Opportunities,70.349
2023-01-22,100005,Kotak Equity Opportunities,70.349
2023-01-23,100005,Kotak Equity Opportunities,69.556
2023-01-24,100005,Kotak Equity Opportunities,70.785
2023-01-25,100005,Kotak Equity Opportunities,71.043
2023-01-26,100005,Kotak Equity Opportunities,72.067
2023-01-27,100005,Kotak Equity Opportunities,72.69
2023-01-28,100005,Kotak Equity Opportunities,72.69
2023-01-29,100005,Kotak Equity Opportunities,72.69
2023-01-30,100005,Kotak Equity Opportunities,74.329
2023-01-31,100005,Kotak Equity Opportunities,74.696
2023-02-01,100005,Kotak Equity Opportunities,75.477
2023-02-02,100005,Kotak Equity Opportunities,74.695
2023-02-03,100005,Kotak Equity Opportunities,75.389
2023-02-04,100005,Kotak Equity Opportunities,75.389
2023-02-05,100005,Kotak Equity Opportunities,75.389
2023-02-06,100005,Kotak Equity Opportunities,74.979
2023-02-07,100005,Kotak Equity Opportunities,74.507
2023-02-08,100005,Kotak Equity Opportunities,75.544
2023-02-09,100005,Kotak Equity Opportunities,76.603
2023-02-10,100005,Kotak Equity Opportunities,78.581
2023-02-11,100005,Kotak Equity Opportunities,78.581
2023-02-12,100005,Kotak Equity Opportunities,78.581
2023-02-13,100005,Kotak Equity Opportunities,80.534
2023-02-14,100005,Kotak Equity Opportunities,81.682
2023-02-15,100005,Kotak Equity Opportunities,79.615
2023-02-16,100005,Kotak Equity Opportunities,81.837
2023-02-17,100005,Kotak Equity Opportunities,83.005
2023-02-18,100005,Kotak Equity Opportunities,83.005
2023-02-19,100005,Kotak Equity Opportunities,83.005
2023-02-20,100005,Kotak Equity Opportunities,82.093
2023-02-21,100005,Kotak Equity Opportunities,83.032
2023-02-22,100005,Kotak Equity Opportunities,81.782
2023-02-23,100005,Kotak Equity Opportunities,82.582
2023-02-24,100005,Kotak Equity Opportunities,80.993
2023-02-25,100005,Kotak Equity Opportunities,80.993
2023-02-26,100005,Kotak Equity Opportunities,80.993
2023-02-27,100005,Kotak Equity Opportunities,80.052
2023-02-28,100005,Kotak Equity Opportunities,80.944
2023-03-01,100005,Kotak Equity Opportunities,82.287
2023-03-02,100005,Kotak Equity Opportunities,82.73
2023-03-03,100005,Kotak Equity Opportunities,82.416
2023-03-04,100005,Kotak Equity Opportunities,82.416
2023-03-05,100005,Kotak Equity Opportunities,82.416
2023-03-06,100005,Kotak Equity Opportunities,79.843
2023-03-07,100005,Kotak Equity Opportunities,79.633
2023-03-08,100005,Kotak Equity Opportunities,80.31
2023-03-09,100005,Kotak Equity Opportunities,79.969
2023-03-10,100005,Kotak Equity Opportunities,79.982
2023-03-11,100005,Kotak Equity Opportunities,79.982
2023-03-12,100005,Kotak Equity Opportunities,79.982
2023-03-13,100005,Kotak Equity Opportunities,79.799
2023-03-14,100005,Kotak Equity Opportunities,79.454
2023-03-15,100005,Kotak Equity Opportunities,79.584
2023-03-16,100005,Kotak Equity Opportunities,79.298
2023-03-17,100005,Kotak Equity Opportunities,81.054
2023-03-18,100005,Kotak Equity Opportunities,81.054
2023-03-19,100005,Kotak Equity Opportunities,81.054
2023-03-20,100005,Kotak Equity Opportunities,78.412
2023-03-21,100005,Kotak Equity Opportunities,77.809
2023-03-22,100005,Kotak Equity Opportunities,76.832
2023-03-23,100005,Kotak Equity Opportunities,77.123
2023-03-24,100005,Kotak Equity Opportunities,77.251
2023-03-25,100005,Kotak Equity Opportunities,77.251
2023-03-26,100005,Kotak Equity Opportunities,77.251
2023-03-27,100005,Kotak Equity Opportunities,79.169
2023-03-28,100005,Kotak Equity Opportunities,81.526
2023-03-29,100005,Kotak Equity Opportunities,80.621
2023-03-30,100005,Kotak Equity Opportunities,80.662
2023-03-31,100005,Kotak Equity Opportunities,80.94
2023-04-01,100005,Kotak Equity Opportunities,80.94
2023-04-02,100005,Kotak Equity Opportunities,80.94
2023-04-03,100005,Kotak Equity Opportunities,80.012
2023-04-04,100005,Kotak Equity Opportunities,80.806
2023-04-05,100005,Kotak Equity Opportunities,80.556
2023-04-06,100005,Kotak Equity Opportunities,79.306
2023-04-07,100005,Kotak Equity Opportunities,79.013
2023-04-08,100005,Kotak Equity Opportunities,79.013
2023-04-09,100005,Kotak Equity Opportunities,79.013
2023-04-10,100005,Kotak Equity Opportunities,77.87
2023-04-11,100005,Kotak Equity Opportunities,79.12
2023-04-12,100005,Kotak Equity Opportunities,81.416
2023-04-13,100005,Kotak Equity Opportunities,81.756
2023-04-14,100005,Kotak Equity Opportunities,81.933
2023-04-15,100005,Kotak Equity Opportunities,81.933
2023-04-16,100005,Kotak Equity Opportunities,81.933
2023-04-17,100005,Kotak Equity Opportunities,82.161
2023-04-18,100005,Kotak Equity Opportunities,83.659
2023-04-19,100005,Kotak Equity Opportunities,85.157
2023-04-20,100005,Kotak Equity Opportunities,85.052
2023-04-21,100005,Kotak Equity Opportunities,85.417
2023-04-22,100005,Kotak Equity Opportunities,85.417
2023-04-23,100005,Kotak Equity Opportunities,85.417
2023-04-24,100005,Kotak Equity Opportunities,86.296
2023-04-25,100005,Kotak Equity Opportunities,84.866
2023-04-26,100005,Kotak Equity Opportunities,86.452
2023-04-27,100005,Kotak Equity Opportunities,88.745
2023-04-28,100005,Kotak Equity Opportunities,90.34
2023-04-29,100005,Kotak Equity Opportunities,90.34
2023-04-30,100005,Kotak Equity Opportunities,90.34
2023-05-01,100005,Kotak Equity Opportunities,88.697
2023-05-02,100005,Kotak Equity Opportunities,86.12
2023-05-03,100005,Kotak Equity Opportunities,87.079
2023-05-04,100005,Kotak Equity Opportunities,86.13
2023-05-05,100005,Kotak Equity Opportunities,86.544
2023-05-06,100005,Kotak Equity Opportunities,86.544
2023-05-07,100005,Kotak Equity Opportunities,86.544
2023-05-08,100005,Kotak Equity Opportunities,88.58
2023-05-09,100005,Kotak Equity Opportunities,87.751
2023-05-10,100005,Kotak Equity Opportunities,87.298
2023-05-11,100005,Kotak Equity Opportunities,87.704
2023-05-12,100005,Kotak Equity Opportunities,86.041
2023-05-13,100005,Kotak Equity Opportunities,86.041
2023-05-14,100005,Kotak Equity Opportunities,86.041
2023-05-15,100005,Kotak Equity Opportunities,85.106
2023-05-16,100005,Kotak Equity Opportunities,85.18
2023-05-17,100005,Kotak Equity Opportunities,84.839
2023-05-18,100005,Kotak Equity Opportunities,85.656
2023-05-19,100005,Kotak Equity Opportunities,89.253
2023-05-20,100005,Kotak Equity Opportunities,89.253
2023-05-21,100005,Kotak Equity Opportunities,89.253
2023-05-22,100005,Kotak Equity Opportunities,89.43
2023-05-23,100005,Kotak Equity Opportunities,88.346
2023-05-24,100005,Kotak Equity Opportunities,90.27
2023-05-25,100005,Kotak Equity Opportunities,88.164
2023-05-26,100005,Kotak Equity Opportunities,86.371
2023-05-27,100005,Kotak Equity Opportunities,86.371
2023-05-28,100005,Kotak Equity Opportunities,86.371
2023-05-29,100005,Kotak Equity Opportunities,85.643
2023-05-30,100005,Kotak Equity Opportunities,85.322
2023-05-31,100005,Kotak Equity Opportunities,84.572
2023-06-01,100005,Kotak Equity Opportunities,84.574
2023-06-02,100005,Kotak Equity Opportunities,84.965
2023-06-03,100005,Kotak Equity Opportunities,84.965
2023-06-04,100005,Kotak Equity Opportunities,84.965
2023-06-05,100005,Kotak Equity Opportunities,86.37
2023-06-06,100005,Kotak Equity Opportunities,86.531
2023-06-07,100005,Kotak Equity Opportunities,85.845
2023-06-08,100005,Kotak Equity Opportunities,87.194
2023-06-09,100005,Kotak Equity Opportunities,86.168
2023-06-10,100005,Kotak Equity Opportunities,86.168
2023-06-11,100005,Kotak Equity Opportunities,86.168
2023-06-12,100005,Kotak Equity Opportunities,84.101
2023-06-13,100005,Kotak Equity Opportunities,85.664
2023-06-14,100005,Kotak Equity Opportunities,87.174
2023-06-15,100005,Kotak Equity Opportunities,86.182
2023-06-16,100005,Kotak Equity Opportunities,85.709
2023-06-17,100005,Kotak Equity Opportunities,85.709
2023-06-18,100005,Kotak Equity Opportunities,85.709
2023-06-19,100005,Kotak Equity Opportunities,84.573
2023-06-20,100005,Kotak Equity Opportunities,85.03
2023-06-21,100005,Kotak Equity Opportunities,87.282
2023-06-22,100005,Kotak Equity Opportunities,88.246
2023-06-23,100005,Kotak Equity Opportunities,89.661
2023-06-24,100005,Kotak Equity Opportunities,89.661
2023-06-25,100005,Kotak Equity Opportunities,89.661
2023-06-26,100005,Kotak Equity Opportunities,90.808
2023-06-27,100005,Kotak Equity Opportunities,90.853
2023-06-28,100005,Kotak Equity Opportunities,92.375
2023-06-29,100005,Kotak Equity Opportunities,93.454
2023-06-30,100005,Kotak Equity Opportunities,95.519
2023-07-01,100005,Kotak Equity Opportunities,95.519
2023-07-02,100005,Kotak Equity Opportunities,95.519
2023-07-03,100005,Kotak Equity Opportunities,94.908
2023-07-04,100005,Kotak Equity Opportunities,92.481
2023-07-05,100005,Kotak Equity Opportunities,93.977
2023-07-06,100005,Kotak Equity Opportunities,94.517
2023-07-07,100005,Kotak Equity Opportunities,94.145
2023-07-08,100005,Kotak Equity Opportunities,94.145
2023-07-09,100005,Kotak Equity Opportunities,94.145
2023-07-10,100005,Kotak Equity Opportunities,93.853
2023-07-11,100005,Kotak Equity Opportunities,97.496
2023-07-12,100005,Kotak Equity Opportunities,96.606
2023-07-13,100005,Kotak Equity Opportunities,95.418
2023-07-14,100005,Kotak Equity Opportunities,95.588
2023-07-15,100005,Kotak Equity Opportunities,95.588
2023-07-16,100005,Kotak Equity Opportunities,95.588
2023-07-17,100005,Kotak Equity Opportunities,97.328
2023-07-18,100005,Kotak Equity Opportunities,100.703
2023-07-19,100005,Kotak Equity Opportunities,101.746
2023-07-20,100005,Kotak Equity Opportunities,99.858
2023-07-21,100005,Kotak Equity Opportunities,102.86
2023-07-22,100005,Kotak Equity Opportunities,102.86
2023-07-23,100005,Kotak Equity Opportunities,102.86
2023-07-24,100005,Kotak Equity Opportunities,102.881
2023-07-25,100005,Kotak Equity Opportunities,101.64
2023-07-26,100005,Kotak Equity Opportunities,100.045
2023-07-27,100005,Kotak Equity Opportunities,101.35
2023-07-28,100005,Kotak Equity Opportunities,101.764
2023-07-29,100005,Kotak Equity Opportunities,101.764
2023-07-30,100005,Kotak Equity Opportunities,101.764
2023-07-31,100005,Kotak Equity Opportunities,102.342
2023-08-01,100005,Kotak Equity Opportunities,104.368
2023-08-02,100005,Kotak Equity Opportunities,103.164
2023-08-03,100005,Kotak Equity Opportunities,105.33
2023-08-04,100005,Kotak Equity Opportunities,104.562
2023-08-05,100005,Kotak Equity Opportunities,104.562
2023-08-06,100005,Kotak Equity Opportunities,104.562
2023-08-07,100005,Kotak Equity Opportunities,108.008
2023-08-08,100005,Kotak Equity Opportunities,109.032
2023-08-09,100005,Kotak Equity Opportunities,107.581
2023-08-10,100005,Kotak Equity Opportunities,104.366
2023-08-11,100005,Kotak Equity Opportunities,105.685
2023-08-12,100005,Kotak Equity Opportunities,105.685
2023-08-13,100005,Kotak Equity Opportunities,105.685
2023-08-14,100005,Kotak Equity Opportunities,105.145
2023-08-15,100005,Kotak Equity Opportunities,104.952
2023-08-16,100005,Kotak Equity Opportunities,106.211
2023-08-17,100005,Kotak Equity Opportunities,107.874
2023-08-18,100005,Kotak Equity Opportunities,109.908
2023-08-19,100005,Kotak Equity Opportunities,109.908
2023-08-20,100005,Kotak Equity Opportunities,109.908
2023-08-21,100005,Kotak Equity Opportunities,108.026
2023-08-22,100005,Kotak Equity Opportunities,110.391
2023-08-23,100005,Kotak Equity Opportunities,109.487
2023-08-24,100005,Kotak Equity Opportunities,105.836
2023-08-25,100005,Kotak Equity Opportunities,104.018
2023-08-26,100005,Kotak Equity Opportunities,104.018
2023-08-27,100005,Kotak Equity Opportunities,104.018
2023-08-28,100005,Kotak Equity Opportunities,104.41
2023-08-29,100005,Kotak Equity Opportunities,102.929
2023-08-30,100005,Kotak Equity Opportunities,102.845
2023-08-31,100005,Kotak Equity Opportunities,103.418
2023-09-01,100005,Kotak Equity Opportunities,103.188
2023-09-02,100005,Kotak Equity Opportunities,103.188
2023-09-03,100005,Kotak Equity Opportunities,103.188
2023-09-04,100005,Kotak Equity Opportunities,102.474
2023-09-05,100005,Kotak Equity Opportunities,100.603
2023-09-06,100005,Kotak Equity Opportunities,100.686
2023-09-07,100005,Kotak Equity Opportunities,97.618
2023-09-08,100005,Kotak Equity Opportunities,96.662
2023-09-09,100005,Kotak Equity Opportunities,96.662
2023-09-10,100005,Kotak Equity Opportunities,96.662
2023-09-11,100005,Kotak Equity Opportunities,95.365
2023-09-12,100005,Kotak Equity Opportunities,95.07
2023-09-13,100005,Kotak Equity Opportunities,94.813
2023-09-14,100005,Kotak Equity Opportunities,96.226
2023-09-15,100005,Kotak Equity Opportunities,98.56
2023-09-16,100005,Kotak Equity Opportunities,98.56
2023-09-17,100005,Kotak Equity Opportunities,98.56
2023-09-18,100005,Kotak Equity Opportunities,96.957
2023-09-19,100005,Kotak Equity Opportunities,99.904
2023-09-20,100005,Kotak Equity Opportunities,98.786
2023-09-21,100005,Kotak Equity Opportunities,99.091
2023-09-22,100005,Kotak Equity Opportunities,99.9
2023-09-23,100005,Kotak Equity Opportunities,99.9
2023-09-24,100005,Kotak Equity Opportunities,99.9
2023-09-25,100005,Kotak Equity Opportunities,103.613
2023-09-26,100005,Kotak Equity Opportunities,102.822
2023-09-27,100005,Kotak Equity Opportunities,100.102
2023-09-28,100005,Kotak Equity Opportunities,102.39
2023-09-29,100005,Kotak Equity Opportunities,101.161
2023-09-30,100005,Kotak Equity Opportunities,101.161
2023-10-01,100005,Kotak Equity Opportunities,101.161
2023-10-02,100005,Kotak Equity Opportunities,100.663
2023-10-03,100005,Kotak Equity Opportunities,99.026
2023-10-04,100005,Kotak Equity Opportunities,98.543
2023-10-05,100005,Kotak Equity Opportunities,97.35
2023-10-06,100005,Kotak Equity Opportunities,98.386
2023-10-07,100005,Kotak Equity Opportunities,98.386
2023-10-08,100005,Kotak Equity Opportunities,98.386
2023-10-09,100005,Kotak Equity Opportunities,98.554
2023-10-10,100005,Kotak Equity Opportunities,97.596
2023-10-11,100005,Kotak Equity Opportunities,99.103
2023-10-12,100005,Kotak Equity Opportunities,99.532
2023-10-13,100005,Kotak Equity Opportunities,96.826
2023-10-14,100005,Kotak Equity Opportunities,96.826
2023-10-15,100005,Kotak Equity Opportunities,96.826
2023-10-16,100005,Kotak Equity Opportunities,98.21
2023-10-17,100005,Kotak Equity Opportunities,98.531
2023-10-18,100005,Kotak Equity Opportunities,100.636
2023-10-19,100005,Kotak Equity Opportunities,100.873
2023-10-20,100005,Kotak Equity Opportunities,99.726
2023-10-21,100005,Kotak Equity Opportunities,99.726
2023-10-22,100005,Kotak Equity Opportunities,99.726
2023-10-23,100005,Kotak Equity Opportunities,99.47
2023-10-24,100005,Kotak Equity Opportunities,100.719
2023-10-25,100005,Kotak Equity Opportunities,99.605
2023-10-26,100005,Kotak Equity Opportunities,98.997
2023-10-27,100005,Kotak Equity Opportunities,98.717
2023-10-28,100005,Kotak Equity Opportunities,98.717
2023-10-29,100005,Kotak Equity Opportunities,98.717
2023-10-30,100005,Kotak Equity Opportunities,97.064
2023-10-31,100005,Kotak Equity Opportunities,96.011
2023-11-01,100005,Kotak Equity Opportunities,96.308
2023-11-02,100005,Kotak Equity Opportunities,98.093
2023-11-03,100005,Kotak Equity Opportunities,98.609
2023-11-04,100005,Kotak Equity Opportunities,98.609
2023-11-05,100005,Kotak Equity Opportunities,98.609
2023-11-06,100005,Kotak Equity Opportunities,98.59
2023-11-07,100005,Kotak Equity Opportunities,97.41
2023-11-08,100005,Kotak Equity Opportunities,99.059
2023-11-09,100005,Kotak Equity Opportunities,99.753
2023-11-10,100005,Kotak Equity Opportunities,98.745
2023-11-11,100005,Kotak Equity Opportunities,98.745
2023-11-12,100005,Kotak Equity Opportunities,98.745
2023-11-13,100005,Kotak Equity Opportunities,100.125
2023-11-14,100005,Kotak Equity Opportunities,101.015
2023-11-15,100005,Kotak Equity Opportunities,99.833
2023-11-16,100005,Kotak Equity Opportunities,99.731
2023-11-17,100005,Kotak Equity Opportunities,99.044
2023-11-18,100005,Kotak Equity Opportunities,99.044
2023-11-19,100005,Kotak Equity Opportunities,99.044
2023-11-20,100005,Kotak Equity Opportunities,103.006
