aum_key,fund_key,date_key,aum_crore,outstanding_units
4063,4,20250217,2423.38,10000000.0
4064,4,20250218,2488.11,10000000.0
4065,4,20250219,2524.14,10000000.0
4066,4,20250220,2516.4500000000003,10000000.0
4067,4,20250221,2560.57,10000000.0
4068,4,20250222,2560.57,10000000.0
4069,4,20250223,2560.57,10000000.0
4070,4,20250224,2519.36,10000000.0
4071,4,20250225,2489.46,10000000.0
4072,4,20250226,2467.98,10000000.0
4073,4,20250227,2449.63,10000000.0
4074,4,20250228,2412.03,10000000.0
4075,4,20250301,2412.03,10000000.0
4076,4,20250302,2412.03,10000000.0
4077,4,20250303,2457.49,10000000.0
4078,4,20250304,2449.1800000000003,10000000.0
4079,4,20250305,2463.35,10000000.0
4080,4,20250306,2443.51,10000000.0
4081,4,20250307,2378.0,10000000.0
4082,4,20250308,2378.0,10000000.0
4083,4,20250309,2378.0,10000000.0
4084,4,20250310,2388.82,10000000.0
4085,4,20250311,2321.49,10000000.0
4086,4,20250312,2320.26,10000000.0
4087,4,20250313,2273.8,10000000.0
4088,4,20250314,2342.72,10000000.0
4089,4,20250315,2342.72,10000000.0
4090,4,20250316,2342.72,10000000.0
4091,4,20250317,2375.92,10000000.0
4092,4,20250318,2380.88,10000000.0
4093,4,20250319,2427.2,10000000.0
4094,4,20250320,2397.6,10000000.0
4095,4,20250321,2418.34,10000000.0
4096,4,20250322,2418.34,10000000.0
4097,4,20250323,2418.34,10000000.0
4098,4,20250324,2426.8,10000000.0
4099,4,20250325,2437.62,10000000.0
4100,4,20250326,2485.36,10000000.0
4101,4,20250327,2513.91,10000000.0
4102,4,20250328,2526.0499999999997,10000000.0
4103,4,20250329,2526.0499999999997,10000000.0
4104,4,20250330,2526.0499999999997,10000000.0
4105,4,20250331,2464.61,10000000.0
4106,4,20250401,2430.35,10000000.0
4107,4,20250402,2427.09,10000000.0
4108,4,20250403,2431.7,10000000.0
4109,4,20250404,2391.69,10000000.0
4110,4,20250405,2391.69,10000000.0
4111,4,20250406,2391.69,10000000.0
4112,4,20250407,2479.41,10000000.0
4113,4,20250408,2537.05,10000000.0
4114,4,20250409,2561.23,10000000.0
4115,4,20250410,2565.28,10000000.0
4116,4,20250411,2558.4,10000000.0
4117,4,20250412,2558.4,10000000.0
4118,4,20250413,2558.4,10000000.0
4119,4,20250414,2523.15,10000000.0
4120,4,20250415,2527.34,10000000.0
4121,4,20250416,2538.38,10000000.0
4122,4,20250417,2492.37,10000000.0
4123,4,20250418,2506.1099999999997,10000000.0
4124,4,20250419,2506.1099999999997,10000000.0
4125,4,20250420,2506.1099999999997,10000000.0
4126,4,20250421,2501.5299999999997,10000000.0
4127,4,20250422,2431.19,10000000.0
4128,4,20250423,2401.03,10000000.0
4129,4,20250424,2387.33,10000000.0
4130,4,20250425,2456.12,10000000.0
4131,4,20250426,2456.12,10000000.0
4132,4,20250427,2456.12,10000000.0
4133,4,20250428,2477.85,10000000.0
4134,4,20250429,2429.45,10000000.0
4135,4,20250430,2448.38,10000000.0
4136,4,20250501,2392.7799999999997,10000000.0
4137,4,20250502,2432.84,10000000.0
4138,4,20250503,2432.84,10000000.0
4139,4,20250504,2432.84,10000000.0
4140,4,20250505,2416.86,10000000.0
4141,4,20250506,2414.67,10000000.0
4142,4,20250507,2463.8999999999996,10000000.0
4143,4,20250508,2417.56,10000000.0
4144,4,20250509,2368.1,10000000.0
4145,4,20250510,2368.1,10000000.0
4146,4,20250511,2368.1,10000000.0
4147,4,20250512,2348.5499999999997,10000000.0
4148,4,20250513,2386.3,10000000.0
4149,4,20250514,2333.11,10000000.0
4150,4,20250515,2235.16,10000000.0
4151,4,20250516,2221.15,10000000.0
4152,4,20250517,2221.15,10000000.0
4153,4,20250518,2221.15,10000000.0
4154,4,20250519,2240.64,10000000.0
4155,4,20250520,2282.1,10000000.0
4156,4,20250521,2267.39,10000000.0
4157,4,20250522,2254.53,10000000.0
4158,4,20250523,2294.68,10000000.0
4159,4,20250524,2294.68,10000000.0
4160,4,20250525,2294.68,10000000.0
4161,4,20250526,2231.47,10000000.0
4162,4,20250527,2219.58,10000000.0
4163,4,20250528,2227.03,10000000.0
4164,4,20250529,2243.15,10000000.0
4165,4,20250530,2227.12,10000000.0
4166,4,20250531,2227.12,10000000.0
4167,4,20250601,2227.12,10000000.0
4168,4,20250602,2229.38,10000000.0
4169,4,20250603,2147.28,10000000.0
4170,4,20250604,2127.15,10000000.0
4171,4,20250605,2142.68,10000000.0
4172,4,20250606,2112.18,10000000.0
4173,4,20250607,2112.18,10000000.0
4174,4,20250608,2112.18,10000000.0
4175,4,20250609,2115.1,10000000.0
4176,4,20250610,2130.34,10000000.0
4177,4,20250611,2120.46,10000000.0
4178,4,20250612,2126.94,10000000.0
4179,4,20250613,2097.29,10000000.0
4180,4,20250614,2097.29,10000000.0
4181,4,20250615,2097.29,10000000.0
4182,4,20250616,2091.84,10000000.0
4183,4,20250617,2112.03,10000000.0
4184,4,20250618,2118.06,10000000.0
4185,4,20250619,2100.48,10000000.0
4186,4,20250620,2108.59,10000000.0
4187,4,20250621,2108.59,10000000.0
4188,4,20250622,2108.59,10000000.0
4189,4,20250623,2132.25,10000000.0
4190,4,20250624,2067.75,10000000.0
4191,4,20250625,2104.73,10000000.0
4192,4,20250626,2095.17,10000000.0
4193,4,20250627,2109.59,10000000.0
4194,4,20250628,2109.59,10000000.0
4195,4,20250629,2109.59,10000000.0
4196,4,20250630,2148.53,10000000.0
4197,4,20250701,2105.4,10000000.0
4198,4,20250702,2084.05,10000000.0
4199,4,20250703,2076.07,10000000.0
4200,4,20250704,2052.7000000000003,10000000.0
4201,4,20250705,2052.7000000000003,10000000.0
4202,4,20250706,2052.7000000000003,10000000.0
4203,4,20250707,2107.15,10000000.0
4204,4,20250708,2081.12,10000000.0
4205,4,20250709,2064.82,10000000.0
4206,4,20250710,2072.18,10000000.0
4207,4,20250711,2035.8500000000001,10000000.0
4208,4,20250712,2035.8500000000001,10000000.0
4209,4,20250713,2035.8500000000001,10000000.0
4210,4,20250714,2024.7800000000002,10000000.0
4211,4,20250715,2035.43,10000000.0
4212,4,20250716,2026.29,10000000.0
4213,4,20250717,2024.46,10000000.0
4214,4,20250718,2009.4,10000000.0
4215,4,20250719,2009.4,10000000.0
4216,4,20250720,2009.4,10000000.0
4217,4,20250721,1964.76,10000000.0
4218,4,20250722,1975.2199999999998,10000000.0
4219,4,20250723,2028.1999999999998,10000000.0
4220,4,20250724,2029.77,10000000.0
4221,4,20250725,2037.64,10000000.0
4222,4,20250726,2037.64,10000000.0
4223,4,20250727,2037.64,10000000.0
4224,4,20250728,2059.83,10000000.0
4225,4,20250729,2021.6399999999999,10000000.0
4226,4,20250730,2074.2799999999997,10000000.0
4227,4,20250731,2081.61,10000000.0
4228,4,20250801,2133.6000000000004,10000000.0
4229,4,20250802,2133.6000000000004,10000000.0
4230,4,20250803,2133.6000000000004,10000000.0
4231,4,20250804,2111.21,10000000.0
4232,4,20250805,2169.84,10000000.0
4233,4,20250806,2196.15,10000000.0
4234,4,20250807,2215.47,10000000.0
4235,4,20250808,2224.35,10000000.0
4236,4,20250809,2224.35,10000000.0
4237,4,20250810,2224.35,10000000.0
4238,4,20250811,2217.17,10000000.0
4239,4,20250812,2258.21,10000000.0
4240,4,20250813,2264.09,10000000.0
4241,4,20250814,2198.42,10000000.0
4242,4,20250815,2162.68,10000000.0
4243,4,20250816,2162.68,10000000.0
4244,4,20250817,2162.68,10000000.0
4245,4,20250818,2157.73,10000000.0
4246,4,20250819,2168.8399999999997,10000000.0
4247,4,20250820,2168.08,10000000.0
4248,4,20250821,2208.81,10000000.0
4249,4,20250822,2145.27,10000000.0
4250,4,20250823,2145.27,10000000.0
4251,4,20250824,2145.27,10000000.0
4252,4,20250825,2150.96,10000000.0
4253,4,20250826,2093.38,10000000.0
4254,4,20250827,2118.28,10000000.0
4255,4,20250828,2116.3399999999997,10000000.0
4256,4,20250829,2130.7200000000003,10000000.0
4257,4,20250830,2130.7200000000003,10000000.0
4258,4,20250831,2130.7200000000003,10000000.0
4259,4,20250901,2104.17,10000000.0
4260,4,20250902,2145.61,10000000.0
4261,4,20250903,2180.21,10000000.0
4262,4,20250904,2200.38,10000000.0
4263,4,20250905,2197.21,10000000.0
4264,4,20250906,2197.21,10000000.0
4265,4,20250907,2197.21,10000000.0
4266,4,20250908,2217.42,10000000.0
4267,4,20250909,2195.02,10000000.0
4268,4,20250910,2224.29,10000000.0
4269,4,20250911,2280.44,10000000.0
4270,4,20250912,2318.2,10000000.0
4271,4,20250913,2318.2,10000000.0
4272,4,20250914,2318.2,10000000.0
4273,4,20250915,2293.99,10000000.0
4274,4,20250916,2307.57,10000000.0
4275,4,20250917,2263.96,10000000.0
4276,4,20250918,2284.53,10000000.0
4277,4,20250919,2301.1099999999997,10000000.0
4278,4,20250920,2301.1099999999997,10000000.0
4279,4,20250921,2301.1099999999997,10000000.0
4280,4,20250922,2237.72,10000000.0
4281,4,20250923,2199.84,10000000.0
4282,4,20250924,2191.6,10000000.0
4283,4,20250925,2182.81,10000000.0
4284,4,20250926,2144.3,10000000.0
4285,4,20250927,2144.3,10000000.0
4286,4,20250928,2144.3,10000000.0
4287,4,20250929,2157.88,10000000.0
4288,4,20250930,2167.1,10000000.0
4289,4,20251001,2161.87,10000000.0
4290,4,20251002,2138.44,10000000.0
4291,4,20251003,2173.15,10000000.0
4292,4,20251004,2173.15,10000000.0
4293,4,20251005,2173.15,10000000.0
4294,4,20251006,2228.2,10000000.0
4295,4,20251007,2213.15,10000000.0
4296,4,20251008,2193.93,10000000.0
4297,4,20251009,2211.19,10000000.0
4298,4,20251010,2200.42,10000000.0
4299,4,20251011,2200.42,10000000.0
4300,4,20251012,2200.42,10000000.0
4301,4,20251013,2196.92,10000000.0
4302,4,20251014,2222.39,10000000.0
4303,4,20251015,2159.8500000000004,10000000.0
4304,4,20251016,2203.64,10000000.0
4305,4,20251017,2207.14,10000000.0
4306,4,20251018,2207.14,10000000.0
4307,4,20251019,2207.14,10000000.0
4308,4,20251020,2194.62,10000000.0
4309,4,20251021,2192.7799999999997,10000000.0
4310,4,20251022,2192.6400000000003,10000000.0
4311,4,20251023,2136.8,10000000.0
4312,4,20251024,2185.78,10000000.0
4313,4,20251025,2185.78,10000000.0
4314,4,20251026,2185.78,10000000.0
4315,4,20251027,2188.23,10000000.0
4316,4,20251028,2203.86,10000000.0
4317,4,20251029,2236.42,10000000.0
4318,4,20251030,2203.28,10000000.0
4319,4,20251031,2220.0299999999997,10000000.0
4320,4,20251101,2220.0299999999997,10000000.0
4321,4,20251102,2220.0299999999997,10000000.0
4322,4,20251103,2212.23,10000000.0
4323,4,20251104,2241.43,10000000.0
4324,4,20251105,2171.03,10000000.0
4325,4,20251106,2168.8900000000003,10000000.0
4326,4,20251107,2150.36,10000000.0
4327,4,20251108,2150.36,10000000.0
4328,4,20251109,2150.36,10000000.0
4329,4,20251110,2165.38,10000000.0
4330,4,20251111,2181.73,10000000.0
4331,4,20251112,2159.66,10000000.0
4332,4,20251113,2137.67,10000000.0
4333,4,20251114,2135.19,10000000.0
4334,4,20251115,2135.19,10000000.0
4335,4,20251116,2135.19,10000000.0
4336,4,20251117,2107.54,10000000.0
4337,4,20251118,2135.21,10000000.0
4338,4,20251119,2124.45,10000000.0
4339,4,20251120,2032.88,10000000.0
4340,4,20251121,2022.4700000000003,10000000.0
4341,4,20251122,2022.4700000000003,10000000.0
4342,4,20251123,2022.4700000000003,10000000.0
4343,4,20251124,1991.97,10000000.0
4344,4,20251125,1944.22,10000000.0
4345,4,20251126,1909.1,10000000.0
4346,4,20251127,1913.1899999999998,10000000.0
4347,4,20251128,1952.2800000000002,10000000.0
4348,4,20251129,1952.2800000000002,10000000.0
4349,4,20251130,1952.2800000000002,10000000.0
4350,4,20251201,1962.4299999999998,10000000.0
4351,4,20251202,1945.5600000000002,10000000.0
4352,4,20251203,1959.8400000000001,10000000.0
4353,4,20251204,1947.32,10000000.0
4354,4,20251205,1928.0,10000000.0
4355,4,20251206,1928.0,10000000.0
4356,4,20251207,1928.0,10000000.0
4357,4,20251208,1895.58,10000000.0
4358,4,20251209,1846.72,10000000.0
4359,4,20251210,1836.84,10000000.0
4360,4,20251211,1842.1100000000001,10000000.0
4361,4,20251212,1840.3600000000001,10000000.0
4362,4,20251213,1840.3600000000001,10000000.0
4363,4,20251214,1840.3600000000001,10000000.0
4364,4,20251215,1829.8,10000000.0
4365,4,20251216,1804.76,10000000.0
4366,4,20251217,1822.1299999999999,10000000.0
4367,4,20251218,1787.04,10000000.0
4368,4,20251219,1808.74,10000000.0
4369,4,20251220,1808.74,10000000.0
4370,4,20251221,1808.74,10000000.0
4371,4,20251222,1782.45,10000000.0
4372,4,20251223,1763.22,10000000.0
4373,4,20251224,1725.31,10000000.0
4374,4,20251225,1713.1999999999998,10000000.0
4375,4,20251226,1739.1200000000001,10000000.0
4376,4,20251227,1739.1200000000001,10000000.0
4377,4,20251228,1739.1200000000001,10000000.0
4378,4,20251229,1753.44,10000000.0
4379,4,20251230,1780.05,10000000.0
4380,4,20251231,1794.88,10000000.0
4381,5,20230102,716.0899999999999,10000000.0
4382,5,20230103,708.97,10000000.0
4383,5,20230104,724.23,10000000.0
4384,5,20230105,712.1899999999999,10000000.0
4385,5,20230106,708.52,10000000.0
4386,5,20230107,708.52,10000000.0
4387,5,20230108,708.52,10000000.0
4388,5,20230109,706.6800000000001,10000000.0
4389,5,20230110,713.45,10000000.0
4390,5,20230111,725.74,10000000.0
4391,5,20230112,737.56,10000000.0
4392,5,20230113,740.4000000000001,10000000.0
4393,5,20230114,740.4000000000001,10000000.0
4394,5,20230115,740.4000000000001,10000000.0
4395,5,20230116,737.6600000000001,10000000.0
4396,5,20230117,717.8199999999999,10000000.0
4397,5,20230118,704.0300000000001,10000000.0
4398,5,20230119,723.04,10000000.0
4399,5,20230120,703.49,10000000.0
4400,5,20230121,703.49,10000000.0
4401,5,20230122,703.49,10000000.0
4402,5,20230123,695.56,10000000.0
4403,5,20230124,707.8499999999999,10000000.0
4404,5,20230125,710.4300000000001,10000000.0
4405,5,20230126,720.67,10000000.0
4406,5,20230127,726.9,10000000.0
4407,5,20230128,726.9,10000000.0
4408,5,20230129,726.9,10000000.0
4409,5,20230130,743.29,10000000.0
4410,5,20230131,746.96,10000000.0
4411,5,20230201,754.77,10000000.0
4412,5,20230202,746.9499999999999,10000000.0
4413,5,20230203,753.89,10000000.0
4414,5,20230204,753.89,10000000.0
4415,5,20230205,753.89,10000000.0
4416,5,20230206,749.79,10000000.0
4417,5,20230207,745.07,10000000.0
4418,5,20230208,755.4399999999999,10000000.0
4419,5,20230209,766.03,10000000.0
4420,5,20230210,785.8100000000001,10000000.0
4421,5,20230211,785.8100000000001,10000000.0
4422,5,20230212,785.8100000000001,10000000.0
4423,5,20230213,805.34,10000000.0
4424,5,20230214,816.82,10000000.0
4425,5,20230215,796.15,10000000.0
4426,5,20230216,818.37,10000000.0
4427,5,20230217,830.05,10000000.0
4428,5,20230218,830.05,10000000.0
4429,5,20230219,830.05,10000000.0
4430,5,20230220,820.9300000000001,10000000.0
4431,5,20230221,830.3199999999999,10000000.0
4432,5,20230222,817.8199999999999,10000000.0
4433,5,20230223,825.8199999999999,10000000.0
4434,5,20230224,809.93,10000000.0
4435,5,20230225,809.93,10000000.0
4436,5,20230226,809.93,10000000.0
4437,5,20230227,800.5200000000001,10000000.0
4438,5,20230228,809.44,10000000.0
4439,5,20230301,822.8700000000001,10000000.0
4440,5,20230302,827.3000000000001,10000000.0
4441,5,20230303,824.16,10000000.0
4442,5,20230304,824.16,10000000.0
4443,5,20230305,824.16,10000000.0
4444,5,20230306,798.4300000000001,10000000.0
4445,5,20230307,796.3299999999999,10000000.0
4446,5,20230308,803.1,10000000.0
4447,5,20230309,799.6899999999999,10000000.0
4448,5,20230310,799.8199999999999,10000000.0
4449,5,20230311,799.8199999999999,10000000.0
4450,5,20230312,799.8199999999999,10000000.0
4451,5,20230313,797.99,10000000.0
4452,5,20230314,794.54,10000000.0
4453,5,20230315,795.84,10000000.0
4454,5,20230316,792.98,10000000.0
4455,5,20230317,810.54,10000000.0
4456,5,20230318,810.54,10000000.0
4457,5,20230319,810.54,10000000.0
4458,5,20230320,784.1200000000001,10000000.0
4459,5,20230321,778.0899999999999,10000000.0
4460,5,20230322,768.3199999999999,10000000.0
4461,5,20230323,771.23,10000000.0
4462,5,20230324,772.51,10000000.0
4463,5,20230325,772.51,10000000.0
4464,5,20230326,772.51,10000000.0
4465,5,20230327,791.6899999999999,10000000.0
4466,5,20230328,815.26,10000000.0
4467,5,20230329,806.2099999999999,10000000.0
4468,5,20230330,806.6200000000001,10000000.0
4469,5,20230331,809.4,10000000.0
4470,5,20230401,809.4,10000000.0
4471,5,20230402,809.4,10000000.0
4472,5,20230403,800.12,10000000.0
4473,5,20230404,808.06,10000000.0
4474,5,20230405,805.56,10000000.0
4475,5,20230406,793.06,10000000.0
4476,5,20230407,790.1300000000001,10000000.0
4477,5,20230408,790.1300000000001,10000000.0
4478,5,20230409,790.1300000000001,10000000.0
4479,5,20230410,778.7,10000000.0
4480,5,20230411,791.2,10000000.0
4481,5,20230412,814.16,10000000.0
4482,5,20230413,817.56,10000000.0
4483,5,20230414,819.33,10000000.0
4484,5,20230415,819.33,10000000.0
4485,5,20230416,819.33,10000000.0
4486,5,20230417,821.61,10000000.0
4487,5,20230418,836.59,10000000.0
4488,5,20230419,851.5699999999999,10000000.0
4489,5,20230420,850.5200000000001,10000000.0
4490,5,20230421,854.1700000000001,10000000.0
4491,5,20230422,854.1700000000001,10000000.0
4492,5,20230423,854.1700000000001,10000000.0
4493,5,20230424,862.96,10000000.0
4494,5,20230425,848.66,10000000.0
4495,5,20230426,864.52,10000000.0
4496,5,20230427,887.45,10000000.0
4497,5,20230428,903.4000000000001,10000000.0
4498,5,20230429,903.4000000000001,10000000.0
4499,5,20230430,903.4000000000001,10000000.0
4500,5,20230501,886.97,10000000.0
4501,5,20230502,861.2,10000000.0
4502,5,20230503,870.79,10000000.0
4503,5,20230504,861.3,10000000.0
4504,5,20230505,865.4399999999999,10000000.0
4505,5,20230506,865.4399999999999,10000000.0
4506,5,20230507,865.4399999999999,10000000.0
4507,5,20230508,885.8,10000000.0
4508,5,20230509,877.51,10000000.0
4509,5,20230510,872.98,10000000.0
4510,5,20230511,877.04,10000000.0
4511,5,20230512,860.41,10000000.0
4512,5,20230513,860.41,10000000.0
4513,5,20230514,860.41,10000000.0
4514,5,20230515,851.06,10000000.0
4515,5,20230516,851.8000000000001,10000000.0
4516,5,20230517,848.39,10000000.0
4517,5,20230518,856.5600000000001,10000000.0
4518,5,20230519,892.53,10000000.0
4519,5,20230520,892.53,10000000.0
4520,5,20230521,892.53,10000000.0
4521,5,20230522,894.3000000000001,10000000.0
4522,5,20230523,883.46,10000000.0
4523,5,20230524,902.6999999999999,10000000.0
4524,5,20230525,881.64,10000000.0
4525,5,20230526,863.7099999999999,10000000.0
4526,5,20230527,863.7099999999999,10000000.0
4527,5,20230528,863.7099999999999,10000000.0
4528,5,20230529,856.4300000000001,10000000.0
4529,5,20230530,853.22,10000000.0
4530,5,20230531,845.72,10000000.0
4531,5,20230601,845.74,10000000.0
4532,5,20230602,849.6500000000001,10000000.0
4533,5,20230603,849.6500000000001,10000000.0
4534,5,20230604,849.6500000000001,10000000.0
4535,5,20230605,863.7,10000000.0
4536,5,20230606,865.3100000000001,10000000.0
4537,5,20230607,858.45,10000000.0
4538,5,20230608,871.94,10000000.0
4539,5,20230609,861.6800000000001,10000000.0
4540,5,20230610,861.6800000000001,10000000.0
4541,5,20230611,861.6800000000001,10000000.0
4542,5,20230612,841.01,10000000.0
4543,5,20230613,856.64,10000000.0
4544,5,20230614,871.74,10000000.0
4545,5,20230615,861.82,10000000.0
4546,5,20230616,857.09,10000000.0
4547,5,20230617,857.09,10000000.0
4548,5,20230618,857.09,10000000.0
4549,5,20230619,845.7299999999999,10000000.0
4550,5,20230620,850.3,10000000.0
4551,5,20230621,872.8199999999999,10000000.0
4552,5,20230622,882.4599999999999,10000000.0
4553,5,20230623,896.61,10000000.0
4554,5,20230624,896.61,10000000.0
4555,5,20230625,896.61,10000000.0
4556,5,20230626,908.08,10000000.0
4557,5,20230627,908.53,10000000.0
4558,5,20230628,923.75,10000000.0
4559,5,20230629,934.54,10000000.0
4560,5,20230630,955.19,10000000.0
4561,5,20230701,955.19,10000000.0
4562,5,20230702,955.19,10000000.0
4563,5,20230703,949.08,10000000.0
4564,5,20230704,924.81,10000000.0
4565,5,20230705,939.77,10000000.0
4566,5,20230706,945.17,10000000.0
4567,5,20230707,941.4499999999999,10000000.0
4568,5,20230708,941.4499999999999,10000000.0
4569,5,20230709,941.4499999999999,10000000.0
4570,5,20230710,938.53,10000000.0
4571,5,20230711,974.9599999999999,10000000.0
4572,5,20230712,966.06,10000000.0
4573,5,20230713,954.1800000000001,10000000.0
4574,5,20230714,955.8799999999999,10000000.0
4575,5,20230715,955.8799999999999,10000000.0
4576,5,20230716,955.8799999999999,10000000.0
4577,5,20230717,973.28,10000000.0
4578,5,20230718,1007.03,10000000.0
4579,5,20230719,1017.4599999999999,10000000.0
4580,5,20230720,998.58,10000000.0
4581,5,20230721,1028.6,10000000.0
4582,5,20230722,1028.6,10000000.0
4583,5,20230723,1028.6,10000000.0
4584,5,20230724,1028.81,10000000.0
4585,5,20230725,1016.4,10000000.0
4586,5,20230726,1000.45,10000000.0
4587,5,20230727,1013.5,10000000.0
4588,5,20230728,1017.64,10000000.0
4589,5,20230729,1017.64,10000000.0
4590,5,20230730,1017.64,10000000.0
4591,5,20230731,1023.42,10000000.0
4592,5,20230801,1043.6799999999998,10000000.0
4593,5,20230802,1031.64,10000000.0
4594,5,20230803,1053.3,10000000.0
4595,5,20230804,1045.62,10000000.0
4596,5,20230805,1045.62,10000000.0
4597,5,20230806,1045.62,10000000.0
4598,5,20230807,1080.08,10000000.0
4599,5,20230808,1090.32,10000000.0
4600,5,20230809,1075.81,10000000.0
4601,5,20230810,1043.66,10000000.0
4602,5,20230811,1056.85,10000000.0
4603,5,20230812,1056.85,10000000.0
4604,5,20230813,1056.85,10000000.0
4605,5,20230814,1051.45,10000000.0
4606,5,20230815,1049.52,10000000.0
4607,5,20230816,1062.11,10000000.0
4608,5,20230817,1078.74,10000000.0
4609,5,20230818,1099.08,10000000.0
4610,5,20230819,1099.08,10000000.0
4611,5,20230820,1099.08,10000000.0
4612,5,20230821,1080.26,10000000.0
4613,5,20230822,1103.91,10000000.0
4614,5,20230823,1094.87,10000000.0
4615,5,20230824,1058.36,10000000.0
4616,5,20230825,1040.18,10000000.0
4617,5,20230826,1040.18,10000000.0
4618,5,20230827,1040.18,10000000.0
4619,5,20230828,1044.1,10000000.0
4620,5,20230829,1029.29,10000000.0
4621,5,20230830,1028.45,10000000.0
4622,5,20230831,1034.18,10000000.0
4623,5,20230901,1031.88,10000000.0
4624,5,20230902,1031.88,10000000.0
4625,5,20230903,1031.88,10000000.0
4626,5,20230904,1024.74,10000000.0
4627,5,20230905,1006.03,10000000.0
4628,5,20230906,1006.8600000000001,10000000.0
4629,5,20230907,976.18,10000000.0
4630,5,20230908,966.6200000000001,10000000.0
4631,5,20230909,966.6200000000001,10000000.0
4632,5,20230910,966.6200000000001,10000000.0
4633,5,20230911,953.65,10000000.0
4634,5,20230912,950.6999999999999,10000000.0
4635,5,20230913,948.13,10000000.0
4636,5,20230914,962.26,10000000.0
4637,5,20230915,985.6,10000000.0
4638,5,20230916,985.6,10000000.0
4639,5,20230917,985.6,10000000.0
4640,5,20230918,969.5699999999999,10000000.0
4641,5,20230919,999.04,10000000.0
4642,5,20230920,987.86,10000000.0
4643,5,20230921,990.91,10000000.0
4644,5,20230922,999.0,10000000.0
4645,5,20230923,999.0,10000000.0
4646,5,20230924,999.0,10000000.0
4647,5,20230925,1036.13,10000000.0
4648,5,20230926,1028.22,10000000.0
4649,5,20230927,1001.02,10000000.0
4650,5,20230928,1023.9,10000000.0
4651,5,20230929,1011.61,10000000.0
4652,5,20230930,1011.61,10000000.0
4653,5,20231001,1011.61,10000000.0
4654,5,20231002,1006.63,10000000.0
4655,5,20231003,990.26,10000000.0
4656,5,20231004,985.4300000000001,10000000.0
4657,5,20231005,973.5,10000000.0
4658,5,20231006,983.8599999999999,10000000.0
4659,5,20231007,983.8599999999999,10000000.0
4660,5,20231008,983.8599999999999,10000000.0
4661,5,20231009,985.54,10000000.0
4662,5,20231010,975.96,10000000.0
4663,5,20231011,991.03,10000000.0
4664,5,20231012,995.3199999999999,10000000.0
4665,5,20231013,968.26,10000000.0
4666,5,20231014,968.26,10000000.0
4667,5,20231015,968.26,10000000.0
4668,5,20231016,982.0999999999999,10000000.0
4669,5,20231017,985.3100000000001,10000000.0
4670,5,20231018,1006.3599999999999,10000000.0
4671,5,20231019,1008.73,10000000.0
4672,5,20231020,997.26,10000000.0
4673,5,20231021,997.26,10000000.0
4674,5,20231022,997.26,10000000.0
4675,5,20231023,994.7,10000000.0
4676,5,20231024,1007.1899999999999,10000000.0
4677,5,20231025,996.0500000000001,10000000.0
4678,5,20231026,989.97,10000000.0
4679,5,20231027,987.17,10000000.0
4680,5,20231028,987.17,10000000.0
4681,5,20231029,987.17,10000000.0
4682,5,20231030,970.6399999999999,10000000.0
4683,5,20231031,960.1099999999999,10000000.0
4684,5,20231101,963.08,10000000.0
4685,5,20231102,980.9300000000001,10000000.0
4686,5,20231103,986.0899999999999,10000000.0
4687,5,20231104,986.0899999999999,10000000.0
4688,5,20231105,986.0899999999999,10000000.0
4689,5,20231106,985.9000000000001,10000000.0
4690,5,20231107,974.0999999999999,10000000.0
4691,5,20231108,990.5899999999999,10000000.0
4692,5,20231109,997.53,10000000.0
4693,5,20231110,987.45,10000000.0
4694,5,20231111,987.45,10000000.0
4695,5,20231112,987.45,10000000.0
4696,5,20231113,1001.25,10000000.0
4697,5,20231114,1010.15,10000000.0
4698,5,20231115,998.3299999999999,10000000.0
4699,5,20231116,997.31,10000000.0
4700,5,20231117,990.4399999999999,10000000.0
4701,5,20231118,990.4399999999999,10000000.0
4702,5,20231119,990.4399999999999,10000000.0
4703,5,20231120,1030.06,10000000.0
4704,5,20231121,1038.79,10000000.0
4705,5,20231122,1042.22,10000000.0
4706,5,20231123,1050.13,10000000.0
4707,5,20231124,1072.38,10000000.0
4708,5,20231125,1072.38,10000000.0
4709,5,20231126,1072.38,10000000.0
4710,5,20231127,1071.57,10000000.0
4711,5,20231128,1062.62,10000000.0
4712,5,20231129,1076.6100000000001,10000000.0
4713,5,20231130,1074.32,10000000.0
4714,5,20231201,1057.62,10000000.0
4715,5,20231202,1057.62,10000000.0
4716,5,20231203,1057.62,10000000.0
4717,5,20231204,1038.09,10000000.0
4718,5,20231205,1062.42,10000000.0
4719,5,20231206,1065.05,10000000.0
4720,5,20231207,1056.16,10000000.0
4721,5,20231208,1052.98,10000000.0
4722,5,20231209,1052.98,10000000.0
4723,5,20231210,1052.98,10000000.0
4724,5,20231211,1066.26,10000000.0
4725,5,20231212,1062.1,10000000.0
4726,5,20231213,1039.54,10000000.0
4727,5,20231214,1045.1399999999999,10000000.0
4728,5,20231215,1064.61,10000000.0
4729,5,20231216,1064.61,10000000.0
4730,5,20231217,1064.61,10000000.0
4731,5,20231218,1083.3700000000001,10000000.0
4732,5,20231219,1074.82,10000000.0
4733,5,20231220,1095.82,10000000.0
4734,5,20231221,1099.87,10000000.0
4735,5,20231222,1120.9,10000000.0
4736,5,20231223,1120.9,10000000.0
4737,5,20231224,1120.9,10000000.0
4738,5,20231225,1131.1100000000001,10000000.0
4739,5,20231226,1105.86,10000000.0
