transaction_key,fund_key,date_key,transaction_type,amount,kyc_status,state,city
4229,4,20250721,Sip,2000.0,Pending,Tamil Nadu,Ahmedabad
4230,3,20250721,Sip,2000.0,Not Verified,Gujarat,Ahmedabad
4231,1,20250722,Lumpsum,100000.0,Not Verified,West Bengal,Kolkata
4232,3,20250722,Sip,500.0,Verified,Maharashtra,Ahmedabad
4233,5,20250722,Redemption,25000.0,Pending,Maharashtra,Mumbai
4234,2,20250722,Lumpsum,50000.0,Verified,Karnataka,Mumbai
4235,4,20250722,Sip,5000.0,Verified,West Bengal,Chennai
4236,5,20250723,Sip,500.0,Not Verified,Karnataka,Delhi
4237,5,20250723,Sip,5000.0,Pending,Karnataka,Bangalore
4238,1,20250723,Lumpsum,25000.0,Verified,Karnataka,Kolkata
4239,1,20250724,Sip,5000.0,Not Verified,Tamil Nadu,Mumbai
4240,1,20250724,Sip,1000.0,Verified,Maharashtra,Chennai
4241,4,20250724,Sip,2000.0,Not Verified,Karnataka,Bangalore
4242,5,20250724,Lumpsum,25000.0,Not Verified,Tamil Nadu,Ahmedabad
4243,4,20250724,Sip,500.0,Pending,Gujarat,Bangalore
4244,5,20250724,Sip,2000.0,Verified,Karnataka,Kolkata
4245,2,20250725,Sip,2000.0,Pending,Tamil Nadu,Bangalore
4246,5,20250725,Sip,5000.0,Not Verified,Maharashtra,Mumbai
4247,1,20250725,Sip,2000.0,Not Verified,Tamil Nadu,Kolkata
4248,1,20250725,Sip,5000.0,Not Verified,Gujarat,Mumbai
4249,4,20250726,Lumpsum,5000.0,Verified,Karnataka,Chennai
4250,4,20250726,Lumpsum,25000.0,Pending,West Bengal,Bangalore
4251,1,20250726,Sip,5000.0,Not Verified,Tamil Nadu,Delhi
4252,4,20250726,Sip,2000.0,Verified,Tamil Nadu,Ahmedabad
4253,1,20250726,Lumpsum,50000.0,Not Verified,Tamil Nadu,Kolkata
4254,4,20250726,Sip,1000.0,Pending,Delhi,Ahmedabad
4255,5,20250727,Lumpsum,25000.0,Verified,West Bengal,Kolkata
4256,3,20250727,Sip,2000.0,Pending,Karnataka,Chennai
4257,3,20250728,Sip,10000.0,Pending,Maharashtra,Chennai
4258,1,20250728,Sip,500.0,Verified,Delhi,Chennai
4259,1,20250728,Sip,5000.0,Not Verified,West Bengal,Chennai
4260,3,20250728,Sip,2000.0,Not Verified,Maharashtra,Chennai
4261,3,20250728,Redemption,5000.0,Pending,Karnataka,Kolkata
4262,5,20250728,Sip,500.0,Not Verified,West Bengal,Bangalore
4263,1,20250728,Lumpsum,10000.0,Verified,Tamil Nadu,Kolkata
4264,1,20250728,Sip,2000.0,Verified,Karnataka,Chennai
4265,5,20250729,Sip,5000.0,Not Verified,Delhi,Ahmedabad
4266,1,20250729,Sip,5000.0,Pending,Maharashtra,Mumbai
4267,3,20250729,Sip,500.0,Pending,Karnataka,Mumbai
4268,5,20250729,Redemption,5000.0,Verified,West Bengal,Ahmedabad
4269,5,20250729,Sip,5000.0,Verified,Tamil Nadu,Ahmedabad
4270,3,20250730,Sip,500.0,Not Verified,Gujarat,Delhi
4271,5,20250730,Sip,2000.0,Not Verified,Gujarat,Chennai
4272,5,20250730,Sip,10000.0,Pending,Karnataka,Delhi
4273,5,20250730,Sip,2000.0,Not Verified,Maharashtra,Mumbai
4274,5,20250730,Sip,1000.0,Pending,West Bengal,Mumbai
4275,3,20250731,Sip,10000.0,Not Verified,Maharashtra,Ahmedabad
4276,2,20250731,Redemption,1000.0,Pending,Delhi,Kolkata
4277,1,20250731,Sip,500.0,Not Verified,Tamil Nadu,Bangalore
4278,1,20250731,Sip,5000.0,Not Verified,West Bengal,Ahmedabad
4279,2,20250731,Lumpsum,25000.0,Not Verified,West Bengal,Chennai
4280,2,20250731,Lumpsum,25000.0,Verified,Karnataka,Mumbai
4281,5,20250731,Redemption,25000.0,Verified,Tamil Nadu,Delhi
4282,2,20250801,Lumpsum,25000.0,Verified,Gujarat,Ahmedabad
4283,2,20250801,Lumpsum,25000.0,Not Verified,Delhi,Chennai
4284,1,20250801,Lumpsum,25000.0,Pending,Delhi,Chennai
4285,5,20250801,Redemption,25000.0,Verified,West Bengal,Kolkata
4286,1,20250801,Sip,5000.0,Verified,Karnataka,Delhi
4287,4,20250801,Sip,1000.0,Not Verified,Maharashtra,Chennai
4288,3,20250801,Lumpsum,10000.0,Not Verified,Maharashtra,Kolkata
4289,5,20250802,Sip,2000.0,Pending,Maharashtra,Ahmedabad
4290,2,20250802,Redemption,25000.0,Pending,Gujarat,Bangalore
4291,3,20250802,Redemption,1000.0,Not Verified,Tamil Nadu,Bangalore
4292,1,20250802,Sip,2000.0,Verified,Gujarat,Delhi
4293,4,20250803,Sip,10000.0,Verified,West Bengal,Ahmedabad
4294,1,20250803,Lumpsum,100000.0,Verified,Maharashtra,Chennai
4295,3,20250803,Sip,5000.0,Pending,Maharashtra,Kolkata
4296,2,20250803,Redemption,1000.0,Pending,Tamil Nadu,Ahmedabad
4297,1,20250803,Sip,2000.0,Verified,Tamil Nadu,Delhi
4298,4,20250803,Redemption,5000.0,Pending,West Bengal,Bangalore
4299,4,20250804,Sip,500.0,Pending,Delhi,Ahmedabad
4300,5,20250805,Redemption,10000.0,Verified,Delhi,Kolkata
4301,1,20250805,Lumpsum,10000.0,Pending,West Bengal,Bangalore
4302,2,20250805,Sip,1000.0,Verified,Delhi,Delhi
4303,1,20250805,Sip,5000.0,Not Verified,West Bengal,Chennai
4304,1,20250805,Sip,10000.0,Not Verified,Gujarat,Chennai
4305,1,20250805,Lumpsum,10000.0,Pending,Gujarat,Bangalore
4306,5,20250805,Sip,2000.0,Pending,Delhi,Bangalore
4307,4,20250805,Sip,5000.0,Verified,Maharashtra,Chennai
4308,1,20250805,Sip,500.0,Pending,Gujarat,Mumbai
4309,4,20250805,Lumpsum,5000.0,Verified,Tamil Nadu,Ahmedabad
4310,1,20250806,Sip,500.0,Not Verified,West Bengal,Delhi
4311,4,20250806,Sip,10000.0,Verified,Maharashtra,Bangalore
4312,2,20250806,Lumpsum,10000.0,Verified,Delhi,Chennai
4313,1,20250806,Lumpsum,10000.0,Pending,Karnataka,Mumbai
4314,2,20250807,Sip,1000.0,Verified,Maharashtra,Mumbai
4315,4,20250807,Sip,5000.0,Pending,Tamil Nadu,Bangalore
4316,3,20250807,Sip,1000.0,Verified,West Bengal,Ahmedabad
4317,5,20250807,Sip,5000.0,Not Verified,Maharashtra,Ahmedabad
4318,4,20250808,Sip,2000.0,Not Verified,Tamil Nadu,Bangalore
4319,3,20250808,Lumpsum,25000.0,Not Verified,Maharashtra,Kolkata
4320,3,20250808,Lumpsum,10000.0,Verified,Maharashtra,Ahmedabad
4321,5,20250808,Sip,500.0,Verified,Delhi,Mumbai
4322,1,20250809,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
4323,5,20250809,Sip,5000.0,Not Verified,Delhi,Bangalore
4324,5,20250809,Sip,5000.0,Pending,West Bengal,Bangalore
4325,4,20250809,Lumpsum,10000.0,Verified,West Bengal,Bangalore
4326,3,20250810,Sip,10000.0,Not Verified,Karnataka,Chennai
4327,4,20250811,Lumpsum,5000.0,Verified,Karnataka,Kolkata
4328,2,20250811,Sip,5000.0,Verified,Karnataka,Kolkata
4329,2,20250811,Sip,1000.0,Pending,Maharashtra,Kolkata
4330,3,20250811,Sip,5000.0,Pending,West Bengal,Mumbai
4331,5,20250811,Sip,500.0,Pending,Tamil Nadu,Kolkata
4332,3,20250811,Redemption,1000.0,Verified,Maharashtra,Bangalore
4333,1,20250812,Sip,2000.0,Verified,West Bengal,Delhi
4334,1,20250812,Redemption,1000.0,Verified,Karnataka,Kolkata
4335,4,20250812,Sip,500.0,Verified,Maharashtra,Chennai
4336,3,20250813,Lumpsum,5000.0,Verified,Karnataka,Mumbai
4337,3,20250813,Lumpsum,25000.0,Pending,Tamil Nadu,Ahmedabad
4338,1,20250814,Sip,10000.0,Verified,Karnataka,Ahmedabad
4339,4,20250814,Redemption,10000.0,Verified,Delhi,Ahmedabad
4340,3,20250815,Lumpsum,25000.0,Verified,West Bengal,Bangalore
4341,3,20250815,Sip,2000.0,Verified,Tamil Nadu,Chennai
4342,1,20250815,Sip,500.0,Verified,Maharashtra,Bangalore
4343,3,20250815,Lumpsum,100000.0,Not Verified,Delhi,Mumbai
4344,2,20250815,Lumpsum,25000.0,Not Verified,Tamil Nadu,Chennai
4345,3,20250816,Redemption,5000.0,Not Verified,Maharashtra,Chennai
4346,2,20250816,Sip,5000.0,Not Verified,Tamil Nadu,Ahmedabad
4347,1,20250816,Sip,5000.0,Not Verified,Karnataka,Mumbai
4348,5,20250816,Lumpsum,5000.0,Pending,Karnataka,Delhi
4349,1,20250817,Redemption,10000.0,Pending,Tamil Nadu,Bangalore
4350,4,20250817,Lumpsum,100000.0,Pending,Gujarat,Mumbai
4351,5,20250817,Lumpsum,100000.0,Verified,West Bengal,Ahmedabad
4352,2,20250817,Lumpsum,50000.0,Verified,Maharashtra,Delhi
4353,1,20250817,Lumpsum,50000.0,Pending,Karnataka,Kolkata
4354,1,20250818,Sip,1000.0,Not Verified,West Bengal,Delhi
4355,1,20250818,Redemption,1000.0,Verified,Maharashtra,Kolkata
4356,3,20250818,Sip,2000.0,Pending,Gujarat,Mumbai
4357,1,20250818,Lumpsum,10000.0,Verified,Karnataka,Chennai
4358,2,20250819,Sip,10000.0,Pending,Maharashtra,Kolkata
4359,4,20250819,Redemption,1000.0,Pending,Gujarat,Delhi
4360,5,20250819,Sip,5000.0,Verified,Delhi,Mumbai
4361,5,20250819,Sip,1000.0,Not Verified,Tamil Nadu,Mumbai
4362,1,20250819,Lumpsum,10000.0,Pending,Gujarat,Ahmedabad
4363,3,20250820,Redemption,25000.0,Pending,West Bengal,Ahmedabad
4364,4,20250820,Sip,5000.0,Not Verified,Tamil Nadu,Chennai
4365,5,20250820,Sip,1000.0,Not Verified,Delhi,Kolkata
4366,1,20250821,Sip,2000.0,Not Verified,Tamil Nadu,Mumbai
4367,1,20250821,Lumpsum,5000.0,Verified,Maharashtra,Chennai
4368,3,20250822,Sip,1000.0,Verified,Delhi,Bangalore
4369,5,20250822,Sip,1000.0,Verified,West Bengal,Delhi
4370,4,20250822,Sip,5000.0,Not Verified,Gujarat,Chennai
4371,5,20250822,Sip,10000.0,Not Verified,Gujarat,Ahmedabad
4372,1,20250822,Lumpsum,10000.0,Not Verified,West Bengal,Kolkata
4373,2,20250822,Lumpsum,100000.0,Verified,Delhi,Bangalore
4374,4,20250823,Sip,10000.0,Verified,Maharashtra,Kolkata
4375,5,20250823,Lumpsum,25000.0,Pending,Gujarat,Delhi
4376,5,20250824,Sip,2000.0,Verified,West Bengal,Ahmedabad
4377,1,20250824,Sip,1000.0,Verified,Delhi,Mumbai
4378,5,20250824,Sip,500.0,Not Verified,Gujarat,Chennai
4379,5,20250824,Redemption,25000.0,Verified,Delhi,Mumbai
4380,2,20250825,Sip,10000.0,Not Verified,Maharashtra,Chennai
4381,1,20250825,Lumpsum,25000.0,Verified,Tamil Nadu,Ahmedabad
4382,4,20250825,Sip,1000.0,Pending,Tamil Nadu,Kolkata
4383,1,20250827,Sip,10000.0,Verified,West Bengal,Ahmedabad
4384,1,20250827,Sip,10000.0,Not Verified,Delhi,Chennai
4385,4,20250827,Sip,5000.0,Pending,West Bengal,Mumbai
4386,2,20250827,Lumpsum,25000.0,Pending,Delhi,Chennai
4387,4,20250827,Lumpsum,10000.0,Verified,Maharashtra,Mumbai
4388,3,20250827,Sip,500.0,Pending,Gujarat,Ahmedabad
4389,1,20250828,Sip,2000.0,Verified,Karnataka,Mumbai
4390,2,20250828,Lumpsum,100000.0,Not Verified,West Bengal,Mumbai
4391,4,20250828,Sip,5000.0,Verified,West Bengal,Chennai
4392,2,20250829,Lumpsum,50000.0,Verified,Karnataka,Mumbai
4393,1,20250829,Sip,1000.0,Pending,West Bengal,Kolkata
4394,5,20250830,Sip,500.0,Pending,Delhi,Bangalore
4395,5,20250830,Sip,2000.0,Verified,Maharashtra,Chennai
4396,1,20250830,Sip,500.0,Pending,Gujarat,Delhi
4397,5,20250830,Lumpsum,100000.0,Not Verified,West Bengal,Bangalore
4398,3,20250830,Sip,10000.0,Not Verified,Delhi,Kolkata
4399,4,20250830,Sip,5000.0,Verified,West Bengal,Delhi
4400,5,20250830,Sip,1000.0,Verified,Tamil Nadu,Delhi
4401,4,20250830,Lumpsum,50000.0,Pending,West Bengal,Bangalore
4402,2,20250830,Sip,2000.0,Verified,Maharashtra,Delhi
4403,2,20250830,Sip,1000.0,Not Verified,Delhi,Mumbai
4404,4,20250830,Sip,5000.0,Verified,Tamil Nadu,Ahmedabad
4405,1,20250830,Sip,10000.0,Pending,Tamil Nadu,Ahmedabad
4406,4,20250830,Sip,5000.0,Pending,Tamil Nadu,Bangalore
4407,1,20250831,Sip,5000.0,Verified,Karnataka,Ahmedabad
4408,1,20250831,Sip,10000.0,Verified,Gujarat,Kolkata
4409,2,20250831,Sip,2000.0,Verified,Tamil Nadu,Chennai
4410,2,20250901,Lumpsum,10000.0,Not Verified,Tamil Nadu,Bangalore
4411,2,20250901,Lumpsum,50000.0,Not Verified,Maharashtra,Delhi
4412,5,20250901,Sip,500.0,Verified,Gujarat,Kolkata
4413,1,20250901,Lumpsum,5000.0,Pending,Delhi,Chennai
4414,2,20250902,Sip,5000.0,Verified,Gujarat,Chennai
4415,5,20250902,Lumpsum,50000.0,Verified,Maharashtra,Chennai
4416,3,20250902,Sip,1000.0,Not Verified,Karnataka,Kolkata
4417,3,20250902,Sip,500.0,Not Verified,Delhi,Kolkata
4418,3,20250903,Sip,500.0,Pending,Gujarat,Mumbai
4419,5,20250903,Sip,1000.0,Not Verified,West Bengal,Bangalore
4420,3,20250903,Lumpsum,5000.0,Verified,Tamil Nadu,Chennai
4421,5,20250903,Sip,5000.0,Verified,Karnataka,Chennai
4422,3,20250903,Sip,500.0,Pending,West Bengal,Ahmedabad
4423,5,20250903,Sip,1000.0,Not Verified,West Bengal,Mumbai
4424,1,20250903,Lumpsum,100000.0,Pending,Delhi,Ahmedabad
4425,4,20250903,Redemption,10000.0,Pending,Delhi,Kolkata
4426,2,20250903,Sip,5000.0,Verified,West Bengal,Delhi
4427,3,20250904,Sip,2000.0,Verified,Delhi,Mumbai
4428,4,20250904,Sip,2000.0,Pending,West Bengal,Ahmedabad
4429,1,20250904,Sip,1000.0,Pending,Tamil Nadu,Delhi
4430,5,20250904,Sip,1000.0,Not Verified,Gujarat,Ahmedabad
4431,1,20250904,Sip,10000.0,Pending,Gujarat,Delhi
4432,3,20250904,Lumpsum,100000.0,Pending,Gujarat,Kolkata
4433,1,20250905,Lumpsum,10000.0,Not Verified,Delhi,Mumbai
4434,2,20250906,Sip,10000.0,Pending,Delhi,Bangalore
4435,3,20250906,Lumpsum,10000.0,Not Verified,Gujarat,Mumbai
4436,1,20250906,Redemption,1000.0,Pending,Tamil Nadu,Delhi
4437,2,20250906,Sip,1000.0,Pending,Delhi,Delhi
4438,2,20250906,Sip,500.0,Not Verified,Karnataka,Bangalore
4439,1,20250906,Sip,5000.0,Pending,West Bengal,Mumbai
4440,3,20250906,Sip,1000.0,Verified,Maharashtra,Mumbai
4441,1,20250907,Sip,500.0,Verified,Maharashtra,Mumbai
4442,5,20250907,Redemption,25000.0,Not Verified,Gujarat,Bangalore
4443,2,20250907,Redemption,1000.0,Verified,West Bengal,Kolkata
4444,1,20250907,Lumpsum,100000.0,Not Verified,Maharashtra,Chennai
4445,2,20250908,Lumpsum,10000.0,Verified,Tamil Nadu,Ahmedabad
4446,1,20250908,Sip,1000.0,Pending,Tamil Nadu,Bangalore
4447,4,20250908,Sip,2000.0,Verified,Delhi,Ahmedabad
4448,4,20250908,Sip,1000.0,Not Verified,Maharashtra,Ahmedabad
4449,3,20250908,Sip,10000.0,Not Verified,Tamil Nadu,Kolkata
4450,1,20250908,Sip,500.0,Pending,Gujarat,Ahmedabad
4451,5,20250909,Sip,500.0,Pending,Karnataka,Chennai
4452,4,20250909,Lumpsum,5000.0,Verified,West Bengal,Delhi
4453,2,20250909,Lumpsum,50000.0,Pending,Tamil Nadu,Mumbai
4454,3,20250909,Lumpsum,100000.0,Verified,Maharashtra,Bangalore
4455,5,20250909,Sip,5000.0,Not Verified,Maharashtra,Kolkata
4456,3,20250909,Lumpsum,25000.0,Verified,Delhi,Chennai
4457,2,20250910,Sip,5000.0,Verified,Karnataka,Chennai
4458,1,20250910,Lumpsum,25000.0,Verified,Gujarat,Delhi
4459,4,20250910,Sip,10000.0,Not Verified,Tamil Nadu,Mumbai
4460,5,20250910,Sip,10000.0,Pending,Karnataka,Mumbai
4461,1,20250910,Sip,1000.0,Pending,Karnataka,Ahmedabad
4462,3,20250911,Sip,10000.0,Not Verified,Tamil Nadu,Ahmedabad
4463,5,20250911,Sip,1000.0,Verified,Gujarat,Kolkata
4464,4,20250911,Sip,500.0,Not Verified,Karnataka,Chennai
4465,5,20250911,Sip,5000.0,Not Verified,Maharashtra,Bangalore
4466,2,20250912,Sip,2000.0,Pending,Delhi,Ahmedabad
4467,1,20250912,Sip,10000.0,Pending,Gujarat,Kolkata
4468,3,20250912,Sip,1000.0,Pending,Tamil Nadu,Ahmedabad
4469,4,20250912,Sip,500.0,Verified,Tamil Nadu,Ahmedabad
4470,4,20250913,Sip,500.0,Pending,Maharashtra,Kolkata
4471,1,20250913,Sip,5000.0,Pending,Delhi,Mumbai
4472,5,20250913,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
4473,3,20250913,Sip,1000.0,Verified,Gujarat,Mumbai
4474,4,20250913,Lumpsum,10000.0,Not Verified,West Bengal,Delhi
4475,4,20250913,Sip,10000.0,Not Verified,Gujarat,Kolkata
4476,4,20250914,Sip,1000.0,Verified,Tamil Nadu,Kolkata
4477,4,20250914,Redemption,25000.0,Pending,West Bengal,Mumbai
4478,1,20250914,Sip,10000.0,Verified,Maharashtra,Kolkata
4479,2,20250914,Sip,10000.0,Verified,Karnataka,Mumbai
4480,5,20250914,Sip,500.0,Not Verified,Gujarat,Delhi
4481,2,20250914,Sip,2000.0,Pending,Maharashtra,Chennai
4482,3,20250914,Lumpsum,100000.0,Not Verified,Tamil Nadu,Mumbai
4483,5,20250915,Sip,2000.0,Not Verified,Delhi,Mumbai
4484,2,20250915,Sip,2000.0,Pending,West Bengal,Ahmedabad
4485,2,20250915,Lumpsum,5000.0,Pending,West Bengal,Delhi
4486,4,20250915,Lumpsum,5000.0,Verified,Karnataka,Delhi
4487,2,20250916,Sip,5000.0,Verified,Tamil Nadu,Bangalore
4488,2,20250916,Lumpsum,5000.0,Not Verified,Maharashtra,Kolkata
4489,5,20250916,Lumpsum,100000.0,Verified,Karnataka,Ahmedabad
4490,2,20250916,Lumpsum,25000.0,Pending,Delhi,Ahmedabad
4491,5,20250917,Sip,1000.0,Pending,Maharashtra,Kolkata
4492,1,20250917,Lumpsum,10000.0,Pending,Karnataka,Mumbai
4493,2,20250917,Sip,500.0,Not Verified,Gujarat,Kolkata
4494,1,20250918,Lumpsum,50000.0,Verified,Delhi,Mumbai
4495,5,20250918,Lumpsum,50000.0,Pending,Tamil Nadu,Bangalore
4496,4,20250918,Lumpsum,25000.0,Not Verified,Karnataka,Chennai
4497,3,20250918,Redemption,10000.0,Verified,West Bengal,Delhi
4498,1,20250918,Lumpsum,50000.0,Pending,Karnataka,Kolkata
4499,3,20250918,Sip,5000.0,Verified,Karnataka,Mumbai
4500,3,20250918,Sip,5000.0,Verified,Gujarat,Chennai
4501,2,20250918,Sip,10000.0,Verified,Karnataka,Ahmedabad
4502,4,20250919,Sip,10000.0,Pending,West Bengal,Mumbai
4503,1,20250919,Sip,5000.0,Verified,Tamil Nadu,Mumbai
4504,5,20250919,Redemption,25000.0,Pending,Delhi,Chennai
4505,1,20250919,Sip,500.0,Verified,West Bengal,Bangalore
4506,1,20250920,Sip,10000.0,Pending,Gujarat,Ahmedabad
4507,5,20250920,Redemption,1000.0,Pending,Gujarat,Kolkata
4508,5,20250920,Sip,1000.0,Verified,Gujarat,Chennai
4509,2,20250920,Sip,2000.0,Pending,Tamil Nadu,Mumbai
4510,5,20250920,Lumpsum,10000.0,Verified,Karnataka,Ahmedabad
4511,4,20250920,Sip,5000.0,Verified,Gujarat,Kolkata
4512,2,20250921,Sip,1000.0,Verified,Tamil Nadu,Delhi
4513,5,20250921,Lumpsum,25000.0,Not Verified,Gujarat,Ahmedabad
4514,2,20250922,Sip,10000.0,Verified,Delhi,Ahmedabad
4515,1,20250923,Redemption,5000.0,Not Verified,Maharashtra,Kolkata
4516,4,20250923,Lumpsum,100000.0,Pending,Tamil Nadu,Kolkata
4517,4,20250923,Lumpsum,5000.0,Pending,Tamil Nadu,Delhi
4518,3,20250923,Lumpsum,5000.0,Verified,Gujarat,Bangalore
4519,3,20250923,Sip,1000.0,Not Verified,Gujarat,Kolkata
4520,3,20250923,Sip,10000.0,Pending,West Bengal,Kolkata
4521,5,20250924,Redemption,5000.0,Verified,Tamil Nadu,Bangalore
4522,4,20250924,Lumpsum,5000.0,Pending,Gujarat,Bangalore
4523,5,20250924,Redemption,5000.0,Not Verified,West Bengal,Delhi
4524,1,20250924,Lumpsum,25000.0,Pending,Maharashtra,Kolkata
4525,2,20250924,Lumpsum,5000.0,Pending,Delhi,Kolkata
4526,1,20250925,Sip,1000.0,Verified,Tamil Nadu,Ahmedabad
4527,3,20250925,Sip,5000.0,Verified,Maharashtra,Bangalore
4528,3,20250925,Redemption,10000.0,Pending,Tamil Nadu,Chennai
4529,4,20250925,Lumpsum,25000.0,Pending,Karnataka,Mumbai
4530,3,20250925,Sip,10000.0,Pending,West Bengal,Mumbai
4531,1,20250926,Lumpsum,5000.0,Pending,Maharashtra,Bangalore
4532,5,20250926,Redemption,1000.0,Pending,Delhi,Ahmedabad
4533,1,20250926,Sip,5000.0,Pending,West Bengal,Chennai
4534,3,20250926,Sip,500.0,Pending,Delhi,Delhi
4535,5,20250927,Lumpsum,5000.0,Verified,Tamil Nadu,Ahmedabad
4536,4,20250927,Sip,1000.0,Pending,Gujarat,Chennai
4537,5,20250928,Sip,1000.0,Pending,Delhi,Ahmedabad
4538,1,20250928,Sip,10000.0,Not Verified,Karnataka,Ahmedabad
4539,2,20250929,Lumpsum,100000.0,Pending,Karnataka,Bangalore
4540,1,20250929,Sip,1000.0,Not Verified,West Bengal,Bangalore
4541,2,20250929,Sip,1000.0,Not Verified,Delhi,Chennai
4542,1,20250929,Redemption,25000.0,Not Verified,West Bengal,Bangalore
4543,2,20250930,Sip,500.0,Pending,Karnataka,Delhi
4544,3,20250930,Lumpsum,50000.0,Not Verified,West Bengal,Chennai
4545,5,20251001,Sip,5000.0,Pending,Karnataka,Chennai
4546,2,20251001,Lumpsum,25000.0,Not Verified,Delhi,Chennai
4547,3,20251001,Lumpsum,25000.0,Pending,Delhi,Delhi
4548,1,20251001,Sip,500.0,Verified,West Bengal,Kolkata
4549,5,20251001,Sip,500.0,Verified,Gujarat,Bangalore
4550,5,20251002,Sip,5000.0,Verified,Gujarat,Ahmedabad
4551,3,20251002,Lumpsum,10000.0,Pending,Tamil Nadu,Chennai
4552,4,20251002,Redemption,1000.0,Not Verified,Tamil Nadu,Chennai
4553,3,20251003,Sip,500.0,Pending,West Bengal,Bangalore
4554,4,20251003,Lumpsum,25000.0,Not Verified,Delhi,Kolkata
4555,3,20251003,Sip,5000.0,Pending,Tamil Nadu,Ahmedabad
4556,5,20251003,Sip,5000.0,Pending,Gujarat,Chennai
4557,2,20251003,Redemption,10000.0,Verified,West Bengal,Bangalore
4558,2,20251003,Sip,5000.0,Verified,Gujarat,Bangalore
4559,2,20251004,Lumpsum,100000.0,Not Verified,Gujarat,Chennai
4560,4,20251004,Sip,10000.0,Pending,Delhi,Mumbai
4561,1,20251004,Redemption,25000.0,Verified,West Bengal,Bangalore
4562,1,20251005,Lumpsum,25000.0,Verified,Karnataka,Mumbai
4563,3,20251005,Sip,5000.0,Not Verified,Delhi,Mumbai
4564,4,20251005,Sip,10000.0,Pending,Delhi,Bangalore
4565,4,20251006,Sip,1000.0,Not Verified,Karnataka,Ahmedabad
4566,3,20251006,Lumpsum,10000.0,Not Verified,Maharashtra,Ahmedabad
4567,5,20251007,Sip,1000.0,Pending,Tamil Nadu,Bangalore
4568,3,20251007,Redemption,1000.0,Pending,Tamil Nadu,Kolkata
4569,3,20251008,Sip,1000.0,Not Verified,West Bengal,Chennai
4570,4,20251008,Sip,5000.0,Not Verified,Delhi,Delhi
4571,2,20251008,Sip,5000.0,Verified,Karnataka,Kolkata
4572,4,20251008,Lumpsum,25000.0,Verified,Gujarat,Kolkata
4573,5,20251009,Sip,5000.0,Not Verified,Gujarat,Chennai
4574,2,20251009,Lumpsum,10000.0,Pending,Tamil Nadu,Mumbai
4575,2,20251009,Redemption,1000.0,Verified,Karnataka,Delhi
4576,2,20251009,Sip,5000.0,Pending,Karnataka,Ahmedabad
4577,4,20251010,Lumpsum,50000.0,Pending,Delhi,Delhi
4578,5,20251010,Sip,10000.0,Not Verified,Tamil Nadu,Bangalore
4579,4,20251010,Sip,2000.0,Pending,West Bengal,Delhi
4580,4,20251010,Lumpsum,25000.0,Verified,West Bengal,Bangalore
4581,5,20251010,Sip,5000.0,Verified,Delhi,Chennai
4582,5,20251011,Redemption,10000.0,Verified,Maharashtra,Kolkata
4583,5,20251011,Lumpsum,10000.0,Verified,Tamil Nadu,Bangalore
4584,1,20251011,Lumpsum,10000.0,Not Verified,West Bengal,Ahmedabad
4585,2,20251011,Sip,2000.0,Verified,Maharashtra,Mumbai
4586,2,20251012,Sip,10000.0,Not Verified,Maharashtra,Chennai
4587,2,20251012,Redemption,1000.0,Verified,Gujarat,Bangalore
4588,2,20251012,Lumpsum,100000.0,Not Verified,Gujarat,Ahmedabad
4589,3,20251012,Sip,2000.0,Not Verified,Gujarat,Delhi
4590,5,20251013,Sip,500.0,Pending,Gujarat,Delhi
4591,4,20251013,Sip,1000.0,Verified,Maharashtra,Mumbai
4592,3,20251013,Redemption,1000.0,Pending,Gujarat,Delhi
4593,5,20251013,Sip,5000.0,Pending,Maharashtra,Delhi
4594,1,20251013,Sip,500.0,Verified,Delhi,Ahmedabad
4595,4,20251013,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
4596,1,20251014,Sip,500.0,Not Verified,Gujarat,Chennai
4597,5,20251014,Redemption,10000.0,Pending,Tamil Nadu,Chennai
4598,1,20251014,Lumpsum,5000.0,Not Verified,Tamil Nadu,Kolkata
4599,2,20251014,Sip,500.0,Verified,Tamil Nadu,Ahmedabad
4600,4,20251014,Sip,2000.0,Not Verified,Maharashtra,Ahmedabad
4601,2,20251014,Lumpsum,10000.0,Verified,West Bengal,Ahmedabad
4602,2,20251014,Sip,5000.0,Not Verified,Maharashtra,Delhi
4603,5,20251014,Lumpsum,5000.0,Not Verified,Gujarat,Kolkata
4604,3,20251014,Sip,2000.0,Verified,Tamil Nadu,Kolkata
4605,3,20251015,Sip,10000.0,Not Verified,Delhi,Kolkata
4606,5,20251015,Sip,5000.0,Verified,West Bengal,Delhi
4607,5,20251015,Lumpsum,5000.0,Verified,Karnataka,Chennai
4608,2,20251015,Sip,5000.0,Verified,Karnataka,Chennai
4609,4,20251015,Lumpsum,50000.0,Pending,West Bengal,Mumbai
4610,3,20251015,Lumpsum,10000.0,Verified,Gujarat,Delhi
4611,4,20251016,Lumpsum,100000.0,Not Verified,Gujarat,Delhi
4612,3,20251016,Lumpsum,50000.0,Verified,Delhi,Kolkata
4613,3,20251016,Sip,500.0,Pending,Maharashtra,Delhi
4614,1,20251016,Lumpsum,100000.0,Not Verified,Karnataka,Ahmedabad
