scheme_code,scheme_name,fund_house,date,nav
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-06,31.532
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-07,30.937
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-08,31.409
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-09,31.184
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-12,30.47
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-13,30.281
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-14,30.977
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-15,31.381
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-16,31.223
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-19,31.066
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-20,30.923
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-21,31.908
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-22,32.097
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-23,32.312
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-26,32.821
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-27,32.946
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-28,32.825
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-29,32.735
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-01,32.706
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-04,32.694
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-05,33.06
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-06,33.092
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-07,33.464
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-08,33.431
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-11,33.477
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-12,32.495
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-13,32.951
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-14,33.129
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-15,33.636
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-18,32.212
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-19,33.244
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-20,33.181
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-21,33.744
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-22,33.228
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-25,33.542
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-26,33.023
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-27,32.722
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-28,33.681
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-03-29,33.592
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-01,33.708
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-02,34.158
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-03,34.42
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-04,34.505
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-05,34.701
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-08,35.982
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-09,35.958
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-10,36.074
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-11,36.654
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-12,37.275
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-15,37.952
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-16,38.325
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-17,37.681
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-18,38.623
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-19,37.972
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-22,38.153
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-23,37.731
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-24,37.702
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-25,37.896
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-26,38.087
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-29,38.337
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-04-30,39.284
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-01,39.56
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-02,39.423
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-03,40.005
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-06,40.734
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-07,39.998
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-08,40.366
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-09,40.801
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-10,40.628
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-13,41.483
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-14,41.398
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-15,41.485
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-16,41.385
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-17,41.403
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-20,40.736
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-21,39.874
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-22,40.847
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-23,40.339
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-24,39.752
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-27,38.496
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-28,38.137
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-29,37.395
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-30,38.335
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-05-31,38.928
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-03,38.536
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-04,39.868
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-05,40.467
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-06,40.279
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-07,38.804
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-10,40.169
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-11,39.348
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-12,38.397
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-13,38.998
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-14,40.46
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-17,41.317
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-18,41.676
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-19,42.058
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-20,42.608
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-21,43.105
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-24,43.296
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-25,43.372
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-26,43.34
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-27,42.861
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-06-28,42.69
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-01,41.628
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-02,41.574
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-03,40.971
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-04,40.306
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-05,40.423
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-08,41.284
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-09,41.865
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-10,40.899
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-11,40.304
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-12,40.885
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-15,40.295
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-16,40.168
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-17,40.508
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-18,39.932
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-19,40.003
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-22,39.219
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-23,38.874
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-24,39.069
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-25,38.154
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-26,38.415
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-29,38.411
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-30,38.739
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-07-31,38.877
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-01,39.688
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-02,39.771
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-05,39.523
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-06,39.604
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-07,39.936
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-08,39.973
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-09,40.006
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-12,39.595
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-13,39.211
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-14,38.402
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-15,39.431
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-16,38.71
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-19,38.317
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-20,37.914
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-21,38.434
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-22,38.272
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-23,39.003
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-26,38.619
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-27,38.788
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-28,38.313
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-29,39.574
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-08-30,38.883
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-02,39.072
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-03,39.453
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-04,39.707
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-05,39.604
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-06,39.535
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-09,39.569
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-10,39.49
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-11,40.073
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-12,41.432
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-13,41.095
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-16,40.268
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-17,40.222
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-18,41.818
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-19,41.325
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-20,42.362
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-23,43.45
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-24,43.1
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-25,43.478
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-26,44.562
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-27,44.318
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-09-30,44.192
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-01,43.816
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-02,43.163
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-03,42.753
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-04,41.984
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-07,42.014
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-08,41.54
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-09,41.694
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-10,40.74
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-11,40.951
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-14,41.475
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-15,40.261
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-16,40.495
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-17,41.256
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-18,40.523
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-21,41.56
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-22,41.831
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-23,41.399
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-24,41.373
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-25,41.729
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-28,41.785
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-29,42.132
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-30,41.563
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-10-31,41.677
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-01,40.811
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-04,40.751
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-05,40.21
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-06,39.777
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-07,40.529
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-08,41.206
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-11,41.593
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-12,40.925
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-13,40.74
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-14,41.496
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-15,41.593
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-18,43.074
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-19,43.337
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-20,43.471
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-21,43.279
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-22,43.374
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-25,43.284
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-26,43.754
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-27,44.396
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-28,43.884
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-11-29,43.025
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-02,41.865
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-03,42.193
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-04,41.509
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-05,40.198
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-06,40.441
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-09,41.99
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-10,41.995
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-11,42.535
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-12,42.596
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-13,42.541
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-16,43.14
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-17,42.962
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-18,43.143
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-19,43.36
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-20,42.936
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-23,43.589
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-24,43.483
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-25,43.002
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-26,43.358
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-27,42.786
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-30,42.813
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-12-31,42.815
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-01,43.527
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-02,43.847
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-03,43.839
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-06,44.389
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-07,45.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-08,45.724
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-09,45.74
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-10,44.858
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-13,44.156
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-14,43.963
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-15,43.571
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-16,43.458
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-17,43.504
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-20,43.859
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-21,43.822
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-22,44.152
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-23,44.203
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-24,42.921
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-27,42.329
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-28,42.246
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-29,41.495
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-30,41.878
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-01-31,42.859
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-03,43.659
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-04,43.528
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-05,44.521
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-06,44.63
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-07,44.413
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-10,44.015
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-11,43.825
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-12,43.579
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-13,43.699
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-14,43.814
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-17,43.824
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-18,44.121
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-19,44.925
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-20,45.579
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-21,44.584
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-24,42.917
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-25,43.531
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-26,42.656
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-27,42.521
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-02-28,41.79
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-03,40.684
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-04,41.024
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-05,41.502
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-06,41.153
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-07,39.592
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-10,39.277
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-11,39.516
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-12,38.657
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-13,38.771
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-14,38.77
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-17,39.116
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-18,39.194
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-19,38.634
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-20,39.341
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-21,39.256
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-24,39.248
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-25,38.71
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-26,38.461
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-27,37.961
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-28,37.871
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-03-31,38.863
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-01,38.079
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-02,37.176
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-03,38.013
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-04,37.902
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-07,37.531
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-08,38.128
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-09,37.791
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-10,38.848
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-11,39.253
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-14,38.975
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-15,40.265
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-16,39.908
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-17,40.363
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-18,40.553
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-21,41.361
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-22,42.35
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-23,42.378
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-24,41.911
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-25,42.209
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-28,41.791
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-29,43.081
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-04-30,43.177
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-01,42.95
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-02,43.078
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-05,42.225
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-06,41.622
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-07,42.387
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-08,41.98
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-09,41.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-12,41.676
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-13,42.432
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-14,42.901
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-15,43.556
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-16,43.073
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-19,42.172
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-20,43.141
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-21,42.942
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-22,42.789
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-23,43.659
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-26,44.033
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-27,44.344
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-28,45.817
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-29,45.386
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-30,46.031
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-02,46.08
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-03,46.275
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-04,47.358
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-05,47.73
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-06,48.126
